id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,ratecodeid,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
13596,1,2016-01-02 22:20:00,2016-01-02 22:38:00,1,5.90,-73.776824950000000,40.645072940000000,1,Y,-73.825515750000000,40.685016630000000,2,20.00,0.50,0.50,0.00,0.00,0.30,21.30
13597,1,2016-01-02 22:20:00,2016-01-02 22:47:00,1,11.30,-73.776733400000000,40.645187380000000,1,N,-73.881141660000000,40.639453890000000,1,34.50,0.50,0.50,0.00,0.00,0.30,35.80
13598,2,2016-01-02 22:20:00,2016-01-02 22:55:00,1,18.81,-73.790138240000000,40.647026060000000,2,N,-73.951240540000000,40.778839110000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
13599,2,2016-01-02 22:20:00,2016-01-02 22:55:00,2,16.67,-73.781242370000000,40.646663670000000,2,N,-73.965110780000000,40.759571080000000,1,52.00,0.00,0.50,15.84,0.00,0.30,68.64
13600,2,2016-01-02 22:20:00,2016-01-02 22:51:00,1,16.11,-73.787895200000000,40.641803740000000,1,N,-73.952575680000000,40.717437740000000,2,44.50,0.50,0.50,0.00,0.00,0.30,45.80
13601,1,2016-01-02 22:20:00,2016-01-02 23:00:00,1,20.00,-73.782020570000000,40.644721980000000,1,N,-73.993179320000000,40.680419920000000,1,55.50,0.50,0.50,11.35,0.00,0.30,68.15
13602,1,2016-01-02 22:20:00,2016-01-02 22:56:00,1,20.50,-73.788505550000000,40.641906740000000,2,N,-73.959457400000000,40.761932370000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
13603,2,2016-01-02 22:21:00,2016-01-02 22:48:00,1,14.72,-73.788642880000000,40.640960690000000,1,N,-73.886360170000000,40.743740080000000,1,41.50,0.50,0.50,10.70,0.00,0.30,53.50
13604,1,2016-01-02 22:21:00,2016-01-02 23:03:00,2,21.00,-73.789787290000000,40.643215180000000,2,N,-73.977005000000000,40.790992740000000,1,52.00,0.00,0.50,14.55,5.54,0.30,72.89
13605,2,2016-01-02 22:21:00,2016-01-02 22:51:00,1,10.78,-73.776741030000000,40.645320890000000,1,N,-73.860290530000000,40.728450780000000,2,33.00,0.50,0.50,0.00,0.00,0.30,34.30
13606,1,2016-01-02 22:21:00,2016-01-02 22:59:00,1,12.60,-73.789947510000000,40.643749240000000,1,N,-73.967544560000000,40.686958310000000,2,39.00,0.50,0.50,0.00,0.00,0.30,40.30
13607,2,2016-01-02 22:21:00,2016-01-02 22:51:00,1,14.45,-73.789360050000000,40.647190090000000,1,N,-73.920143130000000,40.765769960000000,1,41.50,0.50,0.50,9.20,0.00,0.30,52.00
13608,2,2016-01-02 22:21:00,2016-01-02 22:57:00,1,17.99,-73.789611820000000,40.647258760000000,2,N,-73.962226870000000,40.757030490000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13609,2,2016-01-02 22:21:00,2016-01-02 23:00:00,1,17.73,-73.788864140000000,40.640823360000000,2,N,-73.987228390000000,40.744079590000000,1,52.00,0.00,0.50,14.58,5.54,0.30,72.92
13610,1,2016-01-02 22:21:00,2016-01-02 22:46:00,1,11.30,-73.790237430000000,40.646961210000000,1,N,-73.950157170000000,40.670761110000000,1,33.50,0.50,0.50,6.95,0.00,0.30,41.75
13611,1,2016-01-02 22:21:00,2016-01-02 23:04:00,1,18.60,-73.782043460000000,40.644783020000000,2,N,-73.994247440000000,40.764900210000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
13612,1,2016-01-02 22:21:00,2016-01-02 23:02:00,1,15.20,-73.790008540000000,40.643871310000000,1,N,-73.960601810000000,40.659626010000000,1,46.00,0.50,0.50,5.00,0.00,0.30,52.30
13613,2,2016-01-02 22:21:00,2016-01-02 22:46:00,1,13.42,-73.789421080000000,40.646896360000000,1,N,-73.917915340000000,40.771366120000000,1,37.50,0.50,0.50,0.00,0.00,0.30,38.80
13614,1,2016-01-02 22:21:00,2016-01-02 23:12:00,1,19.50,-73.788070680000000,40.641483310000000,2,N,-73.977760310000000,40.775337220000000,1,52.00,0.00,0.50,15.84,0.00,0.30,68.64
13615,1,2016-01-02 22:21:00,2016-01-02 22:25:00,2,1.00,-73.794029240000000,40.656707760000000,1,Y,-73.794029240000000,40.656707760000000,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
13616,1,2016-01-02 22:21:00,2016-01-02 23:07:00,1,21.10,-73.789985660000000,40.643863680000000,2,N,-73.976829530000000,40.782638550000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
13617,2,2016-01-02 22:21:00,2016-01-02 22:57:00,2,28.36,-73.782127380000000,40.644733430000000,2,N,-74.015907290000000,40.704605100000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
13618,2,2016-01-02 22:22:00,2016-01-02 23:03:00,1,20.38,-73.788101200000000,40.641513820000000,2,N,-73.972373960000000,40.795997620000000,1,52.00,0.00,0.50,7.00,5.54,0.30,65.34
13619,1,2016-01-02 22:22:00,2016-01-02 22:59:00,1,20.50,-73.782165530000000,40.644653320000000,2,N,-73.957130430000000,40.772552490000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
13620,1,2016-01-02 22:22:00,2016-01-02 23:00:00,1,18.40,-73.789878850000000,40.643730160000000,2,N,-73.982543950000000,40.728710170000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
13621,2,2016-01-02 22:22:00,2016-01-02 22:48:00,1,11.24,-73.789848330000000,40.643730160000000,1,N,-73.941131590000000,40.683803560000000,1,33.50,0.50,0.50,3.50,0.00,0.30,38.30
13622,2,2016-01-02 22:22:00,2016-01-02 23:18:00,1,15.72,-73.781906130000000,40.644706730000000,1,N,-73.982101440000000,40.670253750000000,1,52.50,0.50,0.50,13.45,0.00,0.30,67.25
13623,1,2016-01-02 22:22:00,2016-01-02 23:00:00,1,17.30,-73.788375850000000,40.641815190000000,1,N,-73.965698240000000,40.710517880000000,1,49.00,0.50,0.50,10.05,0.00,0.30,60.35
13624,2,2016-01-02 22:22:00,2016-01-02 23:02:00,1,19.19,-73.788314820000000,40.641738890000000,2,N,-74.004158020000000,40.737617490000000,1,52.00,0.00,0.50,7.80,5.54,0.30,66.14
13625,2,2016-01-02 22:22:00,2016-01-02 22:53:00,1,16.72,-73.789695740000000,40.646961210000000,2,N,-73.967720030000000,40.750888820000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
13626,2,2016-01-02 22:22:00,2016-01-02 22:55:00,2,12.47,-73.776718140000000,40.645328520000000,1,N,-73.952011110000000,40.672611240000000,1,37.50,0.50,0.50,0.00,0.00,0.30,38.80
13627,2,2016-01-02 22:23:00,2016-01-02 23:12:00,1,21.73,-73.788803100000000,40.641231540000000,2,N,-73.983032230000000,40.777820590000000,1,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13628,1,2016-01-02 22:23:00,2016-01-02 22:58:00,2,19.70,-73.783378600000000,40.644096370000000,2,N,-73.956893920000000,40.774147030000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13629,2,2016-01-02 22:23:00,2016-01-02 22:59:00,1,13.21,-73.789268490000000,40.647094730000000,1,N,-73.982460020000000,40.665645600000000,1,40.00,0.50,0.50,8.26,0.00,0.30,49.56
13630,1,2016-01-02 22:23:00,2016-01-02 22:59:00,2,17.40,-73.790191650000000,40.646545410000000,2,Y,-73.992591860000000,40.730632780000000,1,52.00,0.00,0.50,14.55,5.54,0.30,72.89
13631,2,2016-01-02 22:23:00,2016-01-02 22:51:00,1,15.42,-73.789932250000000,40.646919250000000,1,N,-73.959709170000000,40.642738340000000,1,43.00,0.50,0.50,8.86,0.00,0.30,53.16
13632,1,2016-01-02 22:23:00,2016-01-02 23:18:00,3,19.70,-73.782249450000000,40.644752500000000,1,N,-73.991218570000000,40.723331450000000,1,59.50,0.50,0.50,10.00,0.00,0.30,70.80
13633,1,2016-01-02 22:24:00,2016-01-02 22:54:00,2,18.40,-73.781913760000000,40.644680020000000,2,N,-73.947204590000000,40.784214020000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13634,2,2016-01-02 22:24:00,2016-01-02 23:03:00,1,20.85,-73.776748660000000,40.645435330000000,2,N,-74.004241940000000,40.707389830000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
13635,2,2016-01-02 22:24:00,2016-01-02 22:52:00,1,11.35,-73.788406370000000,40.641242980000000,1,N,-73.948127750000000,40.671554570000000,2,34.00,0.50,0.50,0.00,0.00,0.30,35.30
13636,1,2016-01-02 22:24:00,2016-01-02 23:05:00,1,24.90,-73.776786800000000,40.645130160000000,1,N,-73.921073910000000,40.882301330000000,2,66.50,0.50,0.50,0.00,5.54,0.30,73.34
13637,1,2016-01-02 22:24:00,2016-01-02 23:01:00,1,21.20,-73.785675050000000,40.646171570000000,2,N,-74.011169430000000,40.721595760000000,1,52.00,0.00,0.50,6.00,0.00,0.30,58.80
13638,2,2016-01-02 22:24:00,2016-01-02 23:03:00,1,18.98,-73.790008540000000,40.643669130000000,2,N,-73.994895940000000,40.727882390000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
13639,2,2016-01-02 22:24:00,2016-01-02 22:48:00,3,16.90,-73.789947510000000,40.646911620000000,1,N,-73.805679320000000,40.790779110000000,2,45.00,0.50,0.50,0.00,0.00,0.30,46.30
13640,1,2016-01-02 22:24:00,2016-01-02 22:59:00,2,15.40,-73.781822200000000,40.644714360000000,1,N,-73.956222530000000,40.732952120000000,1,44.50,0.50,0.50,9.16,0.00,0.30,54.96
13641,1,2016-01-02 22:24:00,2016-01-02 22:56:00,4,18.60,-73.776786800000000,40.645286560000000,1,N,-73.981857300000000,40.579582210000000,2,51.50,0.50,0.50,0.00,0.00,0.30,52.80
13642,1,2016-01-02 22:25:00,2016-01-02 22:54:00,2,15.30,-73.790046690000000,40.643798830000000,1,N,-73.941329960000000,40.723678590000000,1,43.00,0.50,0.50,8.85,0.00,0.30,53.15
13643,2,2016-01-02 22:25:00,2016-01-02 23:05:00,1,18.64,-73.789482120000000,40.647178650000000,2,N,-73.986778260000000,40.733997340000000,1,52.00,0.00,0.50,0.00,0.00,0.30,52.80
13644,1,2016-01-02 22:25:00,2016-01-02 23:01:00,1,17.30,-73.789863590000000,40.647048950000000,2,N,-73.992866520000000,40.724319460000000,1,52.00,0.00,0.50,5.00,0.00,0.30,57.80
13645,2,2016-01-02 22:25:00,2016-01-02 22:47:00,2,9.57,-73.789283750000000,40.646911620000000,1,N,-73.866561890000000,40.735000610000000,2,28.00,0.50,0.50,0.00,0.00,0.30,29.30
13646,2,2016-01-02 22:25:00,2016-01-02 22:58:00,4,18.86,-73.790168760000000,40.643878940000000,1,N,-73.978851320000000,40.689811710000000,1,52.00,0.50,0.50,8.00,0.00,0.30,61.30
13647,1,2016-01-02 22:25:00,2016-01-02 22:58:00,2,17.20,-73.790794370000000,40.641822810000000,2,N,-73.981117250000000,40.751220700000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
13648,2,2016-01-02 22:25:00,2016-01-02 22:56:00,2,12.27,-73.781974790000000,40.644622800000000,1,N,-73.963691710000000,40.674732210000000,1,37.00,0.50,0.50,7.66,0.00,0.30,45.96
13649,1,2016-01-02 22:25:00,2016-01-02 23:08:00,1,17.90,-73.783988950000000,40.648624420000000,2,N,-74.008949280000000,40.735439300000000,1,52.00,0.00,0.50,17.50,5.54,0.30,75.84
13650,2,2016-01-02 22:26:00,2016-01-02 23:04:00,1,19.59,-73.791656490000000,40.645198820000000,2,N,-73.971618650000000,40.797561650000000,1,52.00,0.00,0.50,17.50,5.54,0.30,75.84
13651,2,2016-01-02 22:26:00,2016-01-02 23:03:00,1,13.42,-73.790130620000000,40.643859860000000,1,N,-73.990638730000000,40.687610630000000,1,41.00,0.50,0.50,8.46,0.00,0.30,50.76
13652,2,2016-01-02 22:26:00,2016-01-02 23:09:00,1,17.80,-73.796684270000000,40.644702910000000,2,N,-74.001914980000000,40.737850190000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
13653,1,2016-01-02 22:26:00,2016-01-02 22:56:00,1,16.80,-73.781990050000000,40.644760130000000,2,Y,-73.982147220000000,40.748725890000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
13654,2,2016-01-02 22:26:00,2016-01-02 22:58:00,1,18.41,-73.789909360000000,40.643821720000000,1,N,-73.927772520000000,40.811393740000000,1,50.50,0.50,0.50,11.47,5.54,0.30,68.81
13655,2,2016-01-02 22:26:00,2016-01-02 23:01:00,2,16.33,-73.776695250000000,40.645271300000000,1,N,-73.959663390000000,40.711414340000000,1,46.50,0.50,0.50,7.00,0.00,0.30,54.80
13656,2,2016-01-02 22:26:00,2016-01-02 22:59:00,1,16.07,-73.790252690000000,40.643821720000000,1,N,-73.964492800000000,40.717498780000000,1,45.50,0.50,0.50,9.36,0.00,0.30,56.16
13657,1,2016-01-02 22:26:00,2016-01-02 22:51:00,1,10.50,-73.788604740000000,40.647552490000000,1,N,-73.869102480000000,40.761051180000000,2,31.00,0.50,0.50,0.00,0.00,0.30,32.30
13658,1,2016-01-02 22:26:00,2016-01-02 22:43:00,2,5.50,-73.776756290000000,40.645263670000000,1,Y,-73.819534300000000,40.692432400000000,2,18.50,0.50,0.50,0.00,0.00,0.30,19.80
13659,1,2016-01-02 22:27:00,2016-01-02 23:03:00,1,18.90,-73.790657040000000,40.644180300000000,1,N,-73.964302060000000,40.653381350000000,1,53.00,0.50,0.50,13.55,0.00,0.30,67.85
13660,1,2016-01-02 22:27:00,2016-01-02 23:01:00,2,15.40,-73.790519710000000,40.644001010000000,1,N,-73.907096860000000,40.778259280000000,1,44.00,0.50,0.50,9.05,0.00,0.30,54.35
13661,2,2016-01-02 22:27:00,2016-01-02 23:06:00,1,18.91,-73.781921390000000,40.644771580000000,2,N,-73.990242000000000,40.728099820000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
13662,1,2016-01-02 22:27:00,2016-01-02 23:16:00,1,19.80,-73.776718140000000,40.645389560000000,2,N,-74.006462100000000,40.732471470000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
13663,1,2016-01-02 22:27:00,2016-01-02 23:03:00,1,18.40,-73.776611330000000,40.645404820000000,2,N,-73.986999510000000,40.733772280000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
13664,1,2016-01-02 22:27:00,2016-01-02 22:54:00,1,16.80,-73.790573120000000,40.643859860000000,1,N,-73.959068300000000,40.607795720000000,1,46.50,0.50,0.50,6.00,0.00,0.30,53.80
13665,1,2016-01-02 22:28:00,2016-01-02 23:14:00,2,18.20,-73.781913760000000,40.644775390000000,2,N,-73.986274720000000,40.761936190000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
13666,2,2016-01-02 22:28:00,2016-01-02 23:03:00,2,19.05,-73.789627080000000,40.647029880000000,2,N,-73.958778380000000,40.776699070000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
13667,2,2016-01-02 22:28:00,2016-01-02 23:13:00,1,18.97,-73.789772030000000,40.647220610000000,2,N,-74.007690430000000,40.734889980000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13668,1,2016-01-02 22:28:00,2016-01-02 23:02:00,2,17.20,-73.782104490000000,40.644596100000000,2,N,-73.979377750000000,40.740577700000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13669,2,2016-01-02 22:28:00,2016-01-02 22:57:00,2,15.96,-73.781890870000000,40.644699100000000,1,N,-73.957687380000000,40.720630650000000,1,44.50,0.50,0.50,5.00,0.00,0.30,50.80
13670,2,2016-01-02 22:28:00,2016-01-02 23:01:00,1,19.05,-73.782287600000000,40.644641880000000,1,N,-73.985092160000000,40.691398620000000,2,52.00,0.50,0.50,0.00,0.00,0.30,53.30
13671,2,2016-01-02 22:28:00,2016-01-02 22:58:00,1,15.01,-73.776771550000000,40.645561220000000,1,N,-73.922546390000000,40.764133450000000,2,43.00,0.50,0.50,0.00,0.00,0.30,44.30
13672,2,2016-01-02 22:28:00,2016-01-02 23:09:00,1,18.24,-73.789764400000000,40.643688200000000,2,N,-73.989257810000000,40.758071900000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13673,2,2016-01-02 22:29:00,2016-01-02 22:56:00,2,13.91,-73.781883240000000,40.644733430000000,1,N,-73.914482120000000,40.769985200000000,1,39.00,0.50,0.50,8.06,0.00,0.30,48.36
13674,2,2016-01-02 22:29:00,2016-01-02 22:55:00,1,9.85,-73.789978030000000,40.646968840000000,1,N,-73.821861270000000,40.756198880000000,1,30.50,0.50,0.50,6.36,0.00,0.30,38.16
13675,2,2016-01-02 22:29:00,2016-01-02 23:16:00,1,19.01,-73.788322450000000,40.641910550000000,2,N,-73.992851260000000,40.765991210000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
13676,1,2016-01-02 22:29:00,2016-01-02 23:07:00,2,17.70,-73.789871220000000,40.646816250000000,2,N,-73.982185360000000,40.772537230000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
13677,2,2016-01-02 22:29:00,2016-01-02 23:01:00,1,17.61,-73.786308290000000,40.645408630000000,2,N,-73.984008790000000,40.739200590000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
13678,1,2016-01-02 22:30:00,2016-01-02 23:16:00,1,24.20,-73.781936650000000,40.644691470000000,1,N,-73.917076110000000,40.889556880000000,1,66.50,0.50,0.50,22.00,5.54,0.30,95.34
13679,2,2016-01-02 22:30:00,2016-01-02 23:08:00,1,19.40,-73.789894100000000,40.643718720000000,2,N,-73.945137020000000,40.774551390000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
13680,1,2016-01-02 22:30:00,2016-01-02 22:43:00,1,4.30,-73.789985660000000,40.643669130000000,1,N,-73.780769350000000,40.683979030000000,2,14.50,0.50,0.50,0.00,0.00,0.30,15.80
13681,1,2016-01-02 22:30:00,2016-01-02 23:10:00,1,26.30,-73.776771550000000,40.645324710000000,1,N,-73.998115540000000,40.677013400000000,1,70.50,0.50,0.50,17.95,0.00,0.30,89.75
13682,1,2016-01-02 22:30:00,2016-01-02 22:45:00,1,5.60,-73.790054320000000,40.646953580000000,1,N,-73.812500000000000,40.702495570000000,2,17.50,0.50,0.50,0.00,0.00,0.30,18.80
13683,2,2016-01-02 22:30:00,2016-01-02 23:11:00,2,18.71,-73.776741030000000,40.645347600000000,1,N,-73.973472600000000,40.687393190000000,1,53.50,0.50,0.50,10.96,0.00,0.30,65.76
13684,2,2016-01-02 22:30:00,2016-01-02 23:03:00,1,15.76,-73.790328980000000,40.643459320000000,1,N,-73.937461850000000,40.749820710000000,2,45.00,0.50,0.50,0.00,0.00,0.30,46.30
13685,1,2016-01-02 22:30:00,2016-01-02 23:05:00,1,21.00,-73.776748660000000,40.645339970000000,1,N,-74.025260930000000,40.628238680000000,1,58.00,0.50,0.50,11.85,0.00,0.30,71.15
13686,2,2016-01-02 22:30:00,2016-01-02 23:09:00,1,19.85,-73.782104490000000,40.644680020000000,2,N,-74.000938420000000,40.731853490000000,1,52.00,0.00,0.50,8.00,0.00,0.30,60.80
13687,2,2016-01-02 22:31:00,2016-01-02 22:56:00,1,11.30,-73.789955140000000,40.646926880000000,1,N,-73.846191410000000,40.777950290000000,2,33.00,0.50,0.50,0.00,0.00,0.30,34.30
13688,1,2016-01-02 22:31:00,2016-01-02 23:17:00,3,21.50,-73.781837460000000,40.644878390000000,2,N,-73.984306340000000,40.783077240000000,1,52.00,0.00,0.50,11.66,5.54,0.30,70.00
13689,2,2016-01-02 22:31:00,2016-01-02 23:08:00,3,16.02,-73.791343690000000,40.645561220000000,2,N,-73.946144100000000,40.765865330000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
13690,2,2016-01-02 22:31:00,2016-01-02 23:05:00,1,18.38,-73.789886470000000,40.643585210000000,2,N,-73.986152650000000,40.722148900000000,1,52.00,0.00,0.50,5.00,0.00,0.30,57.80
13691,2,2016-01-02 22:31:00,2016-01-02 23:16:00,2,20.22,-73.789764400000000,40.643619540000000,2,N,-74.011054990000000,40.713386540000000,1,52.00,0.00,0.50,0.00,0.00,0.30,52.80
13692,1,2016-01-02 22:31:00,2016-01-02 23:13:00,1,20.30,-73.789779660000000,40.646980290000000,2,N,-73.978355410000000,40.785766600000000,1,52.00,0.00,0.50,7.00,5.54,0.30,65.34
13693,2,2016-01-02 22:31:00,2016-01-02 22:56:00,1,9.78,-73.776779170000000,40.645214080000000,1,N,-73.918289180000000,40.677650450000000,2,30.00,0.50,0.50,0.00,0.00,0.30,31.30
13694,2,2016-01-02 22:32:00,2016-01-02 22:48:00,2,6.74,-73.782417300000000,40.644531250000000,1,N,-73.854881290000000,40.665088650000000,1,21.00,0.50,0.50,4.46,0.00,0.30,26.76
13695,2,2016-01-02 22:32:00,2016-01-02 23:16:00,1,15.58,-73.789733890000000,40.643764500000000,1,N,-73.995025630000000,40.693149570000000,1,46.50,0.50,0.50,6.00,0.00,0.30,53.80
13696,2,2016-01-02 22:32:00,2016-01-02 22:49:00,1,6.94,-73.791389470000000,40.645805360000000,1,N,-73.748573300000000,40.697586060000000,2,22.00,0.50,0.50,0.00,0.00,0.30,23.30
13697,1,2016-01-02 22:32:00,2016-01-02 23:09:00,1,12.00,-73.791290280000000,40.644908910000000,1,N,-73.965400700000000,40.653453830000000,1,39.00,0.50,0.50,8.05,0.00,0.30,48.35
13698,1,2016-01-02 22:32:00,2016-01-02 22:54:00,1,10.40,-73.787528990000000,40.641273500000000,1,N,-73.853767400000000,40.754680630000000,2,29.50,0.50,0.50,0.00,0.00,0.30,30.80
13699,1,2016-01-02 22:32:00,2016-01-02 23:12:00,4,20.40,-73.782035830000000,40.644584660000000,2,N,-73.969680790000000,40.785053250000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
13700,1,2016-01-02 22:32:00,2016-01-02 22:54:00,1,9.80,-73.789749150000000,40.647075650000000,1,N,-73.914016720000000,40.689468380000000,2,29.00,0.50,0.50,0.00,0.00,0.30,30.30
13701,1,2016-01-02 22:32:00,2016-01-02 23:02:00,2,12.30,-73.782005310000000,40.644741060000000,1,N,-73.968917850000000,40.677715300000000,1,36.50,0.50,0.50,7.55,0.00,0.30,45.35
13702,2,2016-01-02 22:32:00,2016-01-02 23:00:00,1,11.02,-73.790931700000000,40.645496370000000,1,N,-73.938148500000000,40.688407900000000,1,33.00,0.50,0.50,8.58,0.00,0.30,42.88
13703,2,2016-01-02 22:32:00,2016-01-02 23:21:00,1,18.97,-73.790397640000000,40.643844600000000,2,N,-73.989402770000000,40.774475100000000,1,52.00,0.00,0.50,8.20,0.00,0.30,61.00
13704,1,2016-01-02 22:32:00,2016-01-02 23:02:00,1,17.30,-73.790069580000000,40.643795010000000,2,N,-73.980949400000000,40.741153720000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
13705,2,2016-01-02 22:33:00,2016-01-02 23:02:00,2,16.83,-73.789932250000000,40.646987920000000,2,N,-73.980407710000000,40.740272520000000,1,52.00,0.00,0.50,17.50,5.54,0.30,75.84
13706,1,2016-01-02 22:33:00,2016-01-02 22:43:00,1,4.90,-73.789916990000000,40.646923070000000,1,N,-73.815101620000000,40.702468870000000,2,15.50,0.50,0.50,0.00,0.00,0.30,16.80
13707,2,2016-01-02 22:33:00,2016-01-02 23:06:00,1,19.13,-73.790321350000000,40.643768310000000,1,N,-73.990951540000000,40.700569150000000,2,52.00,0.50,0.50,0.00,0.00,0.30,53.30
13708,1,2016-01-02 22:34:00,2016-01-02 22:42:00,1,3.00,-73.776725770000000,40.645290370000000,1,N,-73.799392700000000,40.667152400000000,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
13709,1,2016-01-02 22:34:00,2016-01-02 23:08:00,1,18.30,-73.781959530000000,40.644714360000000,1,N,-73.983612060000000,40.693653110000000,1,50.00,0.50,0.50,1.00,0.00,0.30,52.30
13710,1,2016-01-02 22:34:00,2016-01-02 22:41:00,1,2.90,-73.789947510000000,40.647022250000000,1,N,-73.798439030000000,40.667816160000000,1,10.50,0.50,0.50,4.20,0.00,0.30,16.00
13711,2,2016-01-02 22:34:00,2016-01-02 23:14:00,1,18.12,-73.789505000000000,40.642917630000000,2,N,-73.983253480000000,40.722225190000000,1,52.00,0.00,0.50,8.00,0.00,0.30,60.80
13712,2,2016-01-02 22:34:00,2016-01-02 23:06:00,1,11.39,-73.777091980000000,40.644958500000000,1,N,-73.949043270000000,40.671619420000000,1,35.00,0.50,0.50,7.26,0.00,0.30,43.56
13713,1,2016-01-02 22:34:00,2016-01-02 23:11:00,1,17.30,-73.782089230000000,40.644607540000000,2,N,-73.964851380000000,40.764247890000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
13714,1,2016-01-02 22:34:00,2016-01-02 23:12:00,4,18.30,-73.790351870000000,40.643722530000000,2,N,-73.945144650000000,40.809364320000000,1,52.00,0.00,0.50,14.55,5.54,0.30,72.89
13715,2,2016-01-02 22:34:00,2016-01-02 22:56:00,1,8.95,-73.782264710000000,40.644664760000000,1,N,-73.908943180000000,40.658721920000000,2,27.50,0.50,0.50,0.00,0.00,0.30,28.80
13716,1,2016-01-02 22:34:00,2016-01-02 23:14:00,4,20.40,-73.788635250000000,40.641975400000000,1,N,-74.000221250000000,40.681240080000000,1,56.00,0.50,0.50,11.46,0.00,0.30,68.76
13717,1,2016-01-02 22:34:00,2016-01-02 23:12:00,1,18.80,-73.776779170000000,40.645141600000000,2,N,-73.988571170000000,40.729045870000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
13718,1,2016-01-02 22:34:00,2016-01-02 23:04:00,1,16.00,-73.777252200000000,40.644958500000000,1,N,-73.954757690000000,40.714336400000000,1,44.50,0.50,0.50,4.50,0.00,0.30,50.30
13719,2,2016-01-02 22:35:00,2016-01-02 23:04:00,1,19.53,-73.789802550000000,40.646991730000000,2,N,-73.960510250000000,40.768890380000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13720,1,2016-01-02 22:35:00,2016-01-02 23:15:00,4,17.90,-73.789802550000000,40.643745420000000,2,N,-73.975273130000000,40.757888790000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13721,1,2016-01-02 22:35:00,2016-01-02 23:11:00,1,20.90,-73.786148070000000,40.643482210000000,2,N,-73.976860050000000,40.780006410000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
13722,1,2016-01-02 22:35:00,2016-01-02 23:16:00,1,13.00,-73.790008540000000,40.646804810000000,1,N,-73.957359310000000,40.673362730000000,2,41.00,0.50,0.50,0.00,0.00,0.30,42.30
13723,1,2016-01-02 22:35:00,2016-01-02 23:13:00,1,25.90,-73.790435790000000,40.646835330000000,4,N,-73.736709590000000,40.941585540000000,1,83.00,0.50,0.50,10.00,5.54,0.30,99.84
13724,2,2016-01-02 22:35:00,2016-01-02 23:18:00,1,17.46,-73.790275570000000,40.647010800000000,2,N,-73.983932500000000,40.760562900000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
13725,2,2016-01-02 22:35:00,2016-01-02 23:11:00,1,18.37,-73.789833070000000,40.643672940000000,2,N,-73.955047610000000,40.778484340000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
13726,2,2016-01-02 22:35:00,2016-01-02 23:09:00,1,19.49,-73.782142640000000,40.644687650000000,2,N,-73.951103210000000,40.774322510000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
