id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,pickup_cords,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,dropoff_cords,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
22439,1,1/3/2016 18:22,1/3/2016 19:18,2,17.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98171997,40.76415634,"-73.981719970000000,40.764156340000000",1,52,0,0.5,10,0,0.3,62.8
22440,1,1/3/2016 18:22,1/3/2016 19:17,1,18.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00481415,40.7313118,"-74.004814150000000,40.731311800000000",1,52,0,0.5,13.2,0,0.3,66
22441,1,1/3/2016 18:22,1/3/2016 19:07,2,17.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96315002,40.75439835,"-73.963150020000000,40.754398350000000",1,52,0,0.5,7,5.54,0.3,65.34
22442,1,1/3/2016 18:22,1/3/2016 19:11,1,15.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94475555,40.7078743,"-73.944755550000000,40.707874300000000",1,48.5,0,0.5,5,0,0.3,54.3
22443,1,1/3/2016 18:22,1/3/2016 19:00,2,27.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94269562,40.80758286,"-73.942695620000000,40.807582860000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22444,1,1/3/2016 18:23,1/3/2016 19:10,1,18.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94826508,40.776577,"-73.948265080000000,40.776577000000000",1,52,0,0.5,8,5.54,0.3,66.34
22445,2,1/3/2016 18:23,1/3/2016 18:48,1,12.81,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.84298706,40.57601929,"-73.842987060000000,40.576019290000000",2,35.5,0,0.5,0,2.08,0.3,38.38
22446,2,1/3/2016 18:23,1/3/2016 19:07,1,17.18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97441864,40.75053024,"-73.974418640000000,40.750530240000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22447,2,1/3/2016 18:23,1/3/2016 19:08,1,17.89,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98622131,40.71580124,"-73.986221310000000,40.715801240000000",1,52,0,0.5,10.56,0,0.3,63.36
22448,2,1/3/2016 18:24,1/3/2016 19:12,1,19.35,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00682068,40.73086166,"-74.006820680000000,40.730861660000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22449,1,1/3/2016 18:24,1/3/2016 19:09,2,19.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97228241,40.67083359,"-73.972282410000000,40.670833590000000",1,55,1,0.5,11.35,0,0.3,68.15
22450,1,1/3/2016 18:24,1/3/2016 19:14,2,19.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94537354,40.78258514,"-73.945373540000000,40.782585140000000",1,52,0,0.5,4,5.54,0.3,62.34
22451,2,1/3/2016 18:24,1/3/2016 19:20,1,18.95,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98978424,40.76054764,"-73.989784240000000,40.760547640000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22452,2,1/3/2016 18:24,1/3/2016 19:04,1,16.55,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97475433,40.75009537,"-73.974754330000000,40.750095370000000",1,52,0,0.5,10,5.54,0.3,68.34
22453,1,1/3/2016 18:24,1/3/2016 19:11,1,14.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.91442871,40.74581528,"-73.914428710000000,40.745815280000000",2,46.5,1,0.5,0,0,0.3,48.3
22454,2,1/3/2016 18:24,1/3/2016 19:02,2,16.96,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96569824,40.63786316,"-73.965698240000000,40.637863160000000",1,48.5,0,0.5,9.86,0,0.3,59.16
22455,1,1/3/2016 18:24,1/3/2016 19:15,1,18.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,Y,-73.94769287,40.78199387,"-73.947692870000000,40.781993870000000",1,52,0,0.5,14.55,5.54,0.3,72.89
22456,2,1/3/2016 18:24,1/3/2016 19:15,1,17,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97991943,40.74324036,"-73.979919430000000,40.743240360000000",1,52,0,0.5,3,5.54,0.3,61.34
22457,1,1/3/2016 18:24,1/3/2016 19:05,1,27,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.98029327,40.66212845,"-73.980293270000000,40.662128450000000",1,71.5,0,0.5,14.45,0,0.3,86.75
22458,2,1/3/2016 18:24,1/3/2016 19:17,1,19.16,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9788208,40.73106384,"-73.978820800000000,40.731063840000000",1,52,0,0.5,10.56,0,0.3,63.36
22459,2,1/3/2016 18:25,1/3/2016 18:55,2,9.88,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.92080688,40.68957138,"-73.920806880000000,40.689571380000000",1,31,0,0.5,6.36,0,0.3,38.16
22460,1,1/3/2016 18:25,1/3/2016 19:11,1,15.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94187927,40.71770477,"-73.941879270000000,40.717704770000000",1,47,0,0.5,9.55,0,0.3,57.35
22461,2,1/3/2016 18:25,1/3/2016 19:10,1,18.27,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99064636,40.74205017,"-73.990646360000000,40.742050170000000",1,52,0,0.5,5,5.54,0.3,63.34
22462,2,1/3/2016 18:25,1/3/2016 18:39,2,6.28,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.84062195,40.65047073,"-73.840621950000000,40.650470730000000",1,19,0,0.5,3.96,0,0.3,23.76
22463,1,1/3/2016 18:25,1/3/2016 19:02,1,12.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9437027,40.70798492,"-73.943702700000000,40.707984920000000",2,38,0,0.5,0,0,0.3,38.8
22464,2,1/3/2016 18:25,1/3/2016 19:11,1,16.63,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99391937,40.73194122,"-73.993919370000000,40.731941220000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22465,2,1/3/2016 18:25,1/3/2016 19:16,1,15.45,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94320679,40.74719238,"-73.943206790000000,40.747192380000000",1,49.5,0,0.5,12.58,0,0.3,62.88
22466,2,1/3/2016 18:25,1/3/2016 19:13,1,18.04,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99021149,40.74853897,"-73.990211490000000,40.748538970000000",1,52,0,0.5,8.66,5.54,0.3,67
22467,1,1/3/2016 18:25,1/3/2016 19:08,1,16.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97649384,40.74928284,"-73.976493840000000,40.749282840000000",2,52,0,0.5,0,5.54,0.3,58.34
22468,2,1/3/2016 18:26,1/3/2016 19:23,1,21.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98233032,40.77581024,"-73.982330320000000,40.775810240000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22469,1,1/3/2016 18:26,1/3/2016 19:12,1,18.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98166656,40.7324295,"-73.981666560000000,40.732429500000000",1,52,0,0.5,11.66,5.54,0.3,70
22470,2,1/3/2016 18:26,1/3/2016 19:19,2,17.99,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98409271,40.75491714,"-73.984092710000000,40.754917140000000",1,52,0,0.5,14.58,5.54,0.3,72.92
22471,1,1/3/2016 18:26,1/3/2016 19:12,1,18.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99414825,40.73449326,"-73.994148250000000,40.734493260000000",1,52,0,0.5,11.65,5.54,0.3,69.99
22472,2,1/3/2016 18:26,1/3/2016 19:21,1,21.12,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.01236725,40.70704651,"-74.012367250000000,40.707046510000000",1,52,0,0.5,13.2,0,0.3,66
22473,2,1/3/2016 18:26,1/3/2016 19:08,1,11.89,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97148132,40.67351913,"-73.971481320000000,40.673519130000000",1,39,0,0.5,7.96,0,0.3,47.76
22474,2,1/3/2016 18:26,1/3/2016 19:21,1,17.56,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.79081726,40.65422821,"-73.790817260000000,40.654228210000000",2,52,0,0.5,0,0,0.3,52.8
22475,1,1/3/2016 18:26,1/3/2016 19:20,1,19.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96744537,40.79322433,"-73.967445370000000,40.793224330000000",1,52,0,0.5,5.83,5.54,0.3,64.17
22476,1,1/3/2016 18:26,1/3/2016 19:01,1,11.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.87308502,40.77431488,"-73.873085020000000,40.774314880000000",1,36.5,0,0.5,5.6,0,0.3,42.9
22477,2,1/3/2016 18:26,1/3/2016 19:14,1,17.68,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99057007,40.75071335,"-73.990570070000000,40.750713350000000",1,52,0,0.5,0,5.54,0.3,58.34
22478,1,1/3/2016 18:26,1/3/2016 19:16,1,18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95803833,40.77333069,"-73.958038330000000,40.773330690000000",1,52,0,0.5,9.5,0,0.3,62.3
22479,1,1/3/2016 18:26,1/3/2016 18:59,2,6.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.82595062,40.71187592,"-73.825950620000000,40.711875920000000",2,25.5,0,0.5,0,0,0.3,26.3
22480,2,1/3/2016 18:26,1/3/2016 19:24,1,21.48,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9839325,40.77534866,"-73.983932500000000,40.775348660000000",1,52,0,0.5,7,5.54,0.3,65.34
22481,1,1/3/2016 18:26,1/3/2016 19:02,1,14.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.92585754,40.7669487,"-73.925857540000000,40.766948700000000",1,41.5,0,0.5,10.55,0,0.3,52.85
22482,2,1/3/2016 18:27,1/3/2016 19:12,1,16.72,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98710632,40.74499893,"-73.987106320000000,40.744998930000000",1,52,0,0.5,14.58,5.54,0.3,72.92
22483,1,1/3/2016 18:27,1/3/2016 19:22,1,14,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97647858,40.67416382,"-73.976478580000000,40.674163820000000",1,46.5,0,0.5,11.8,0,0.3,59.1
22484,1,1/3/2016 18:28,1/3/2016 19:19,1,18.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98382568,40.7603035,"-73.983825680000000,40.760303500000000",1,52,0,0.5,10.55,0,0.3,63.35
22485,2,1/3/2016 18:28,1/3/2016 19:05,1,12.08,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96826935,40.67845917,"-73.968269350000000,40.678459170000000",1,37,0,0.5,0,0,0.3,37.8
22486,1,1/3/2016 18:28,1/3/2016 19:23,2,17.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00745392,40.73201752,"-74.007453920000000,40.732017520000000",1,52,0,0.5,10.55,0,0.3,63.35
22487,2,1/3/2016 18:28,1/3/2016 19:16,1,19.17,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98088837,40.77154922,"-73.980888370000000,40.771549220000000",1,52,0,0.5,10,5.54,0.3,68.34
22488,1,1/3/2016 18:28,1/3/2016 18:57,1,9.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.90594482,40.70464325,"-73.905944820000000,40.704643250000000",1,30,0,0.5,6.15,0,0.3,36.95
22489,2,1/3/2016 18:28,1/3/2016 18:39,2,2.95,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79897308,40.66714859,"-73.798973080000000,40.667148590000000",2,12,0,0.5,0,0,0.3,12.8
22490,2,1/3/2016 18:28,1/3/2016 19:12,1,16.85,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98195648,40.75687027,"-73.981956480000000,40.756870270000000",2,52,0,0.5,0,5.54,0.3,58.34
22491,2,1/3/2016 18:29,1/3/2016 19:23,1,17.28,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96458435,40.75492096,"-73.964584350000000,40.754920960000000",1,52,0,0.5,10.56,0,0.3,63.36
22492,1,1/3/2016 18:29,1/3/2016 19:24,2,17.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99732208,40.72928238,"-73.997322080000000,40.729282380000000",2,52,0,0.5,0,5.54,0.3,58.34
22493,1,1/3/2016 18:29,1/3/2016 20:27,4,19.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.91967773,40.77172852,"-73.919677730000000,40.771728520000000",1,2.5,0.5,0.5,0,5.54,0.3,9.34
22494,1,1/3/2016 18:29,1/3/2016 19:11,1,15.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95281219,40.71771622,"-73.952812190000000,40.717716220000000",1,46,0,0.5,3.2,0,0.3,50
22495,1,1/3/2016 18:29,1/3/2016 19:27,1,19.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95658875,40.7723732,"-73.956588750000000,40.772373200000000",1,52,0,0.5,11.65,5.54,0.3,69.99
22496,1,1/3/2016 18:29,1/3/2016 19:15,2,19.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,Y,-73.95509338,40.77012634,"-73.955093380000000,40.770126340000000",1,52,0,0.5,11.65,5.54,0.3,69.99
22497,2,1/3/2016 18:29,1/3/2016 19:24,1,18.64,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00287628,40.74438858,"-74.002876280000000,40.744388580000000",1,52,0,0.5,0,5.54,0.3,58.34
22498,2,1/3/2016 18:29,1/3/2016 19:12,1,17.68,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97471619,40.7526474,"-73.974716190000000,40.752647400000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22499,2,1/3/2016 18:29,1/3/2016 19:25,1,22.18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98741913,40.78033066,"-73.987419130000000,40.780330660000000",2,52,0,0.5,0,5.54,0.3,58.34
22500,2,1/3/2016 18:29,1/3/2016 19:26,1,21.83,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98103333,40.77675247,"-73.981033330000000,40.776752470000000",2,52,0,0.5,0,5.54,0.3,58.34
22501,1,1/3/2016 18:30,1/3/2016 19:12,1,18.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9744873,40.7572937,"-73.974487300000000,40.757293700000000",1,52,0,0.5,7,5.54,0.3,65.34
22502,1,1/3/2016 18:30,1/3/2016 19:10,1,17.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94987488,40.78546524,"-73.949874880000000,40.785465240000000",1,52,0,0.5,11.65,5.54,0.3,69.99
22503,2,1/3/2016 18:30,1/3/2016 19:12,1,17.56,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98600769,40.73045349,"-73.986007690000000,40.730453490000000",1,52,0,0.5,8,5.54,0.3,66.34
22504,2,1/3/2016 18:30,1/3/2016 19:21,1,18.07,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98152924,40.72514725,"-73.981529240000000,40.725147250000000",1,52,0,0.5,10.56,0,0.3,63.36
22505,2,1/3/2016 18:30,1/3/2016 19:19,1,16.81,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00392914,40.72166061,"-74.003929140000000,40.721660610000000",1,52,0,0.5,15.84,0,0.3,68.64
22506,1,1/3/2016 18:30,1/3/2016 19:27,1,16.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00495911,40.72711945,"-74.004959110000000,40.727119450000000",1,52,0,0.5,10.55,0,0.3,63.35
22507,1,1/3/2016 18:30,1/3/2016 19:18,1,18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98581696,40.76213837,"-73.985816960000000,40.762138370000000",2,52,0,0.5,0,5.54,0.3,58.34
22508,2,1/3/2016 18:30,1/3/2016 19:25,1,19.25,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00389099,40.73779297,"-74.003890990000000,40.737792970000000",1,52,0,0.5,10,5.54,0.3,68.34
22509,2,1/3/2016 18:31,1/3/2016 19:19,1,18.04,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99058533,40.7468605,"-73.990585330000000,40.746860500000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22510,2,1/3/2016 18:31,1/3/2016 18:32,3,0.05,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.7878952,40.64155579,"-73.787895200000000,40.641555790000000",2,3,0,0.5,0,0,0.3,3.8
22511,1,1/3/2016 18:31,1/3/2016 19:22,1,17.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00193024,40.73801422,"-74.001930240000000,40.738014220000000",1,52,0,0.5,5,5.54,0.3,63.34
22512,2,1/3/2016 18:31,1/3/2016 19:22,1,19.92,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95822144,40.77045822,"-73.958221440000000,40.770458220000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22513,2,1/3/2016 18:31,1/3/2016 19:17,2,15.82,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00301361,40.71564102,"-74.003013610000000,40.715641020000000",1,52,0,0.5,10,0,0.3,62.8
22514,1,1/3/2016 18:31,1/3/2016 19:15,2,17.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97403717,40.74817276,"-73.974037170000000,40.748172760000000",1,52,0,0.5,8,5.54,0.3,66.34
22515,2,1/3/2016 18:31,1/3/2016 19:19,3,17.73,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99362183,40.73269272,"-73.993621830000000,40.732692720000000",1,52,0,0.5,12,5.54,0.3,70.34
22516,2,1/3/2016 18:31,1/3/2016 19:06,2,17.04,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97634125,40.60548019,"-73.976341250000000,40.605480190000000",2,48.5,0,0.5,0,0,0.3,49.3
22517,1,1/3/2016 18:31,1/3/2016 19:19,1,19,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94960022,40.77204132,"-73.949600220000000,40.772041320000000",1,52,0,0.5,17.5,5.54,0.3,75.84
22518,1,1/3/2016 18:32,1/3/2016 19:28,2,22.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,Y,-73.98873901,40.777668,"-73.988739010000000,40.777668000000000",2,52,0,0.5,0,5.54,0.3,58.34
22519,1,1/3/2016 18:32,1/3/2016 19:10,1,11.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.92376709,40.70081711,"-73.923767090000000,40.700817110000000",2,37,0,0.5,0,0,0.3,37.8
22520,1,1/3/2016 18:32,1/3/2016 19:27,1,17.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99893951,40.76029205,"-73.998939510000000,40.760292050000000",2,52,0,0.5,0,5.54,0.3,58.34
22521,2,1/3/2016 18:32,1/3/2016 19:19,1,18.29,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99294281,40.7215004,"-73.992942810000000,40.721500400000000",1,52,0,0.5,15.84,0,0.3,68.64
22522,1,1/3/2016 18:32,1/3/2016 19:23,1,18.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00051117,40.74628067,"-74.000511170000000,40.746280670000000",1,52,0,0.5,11.65,5.54,0.3,69.99
22523,1,1/3/2016 18:32,1/3/2016 19:22,2,19.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.98040771,40.68954086,"-73.980407710000000,40.689540860000000",1,58,0,0.5,0,0,0.3,58.8
22524,2,1/3/2016 18:32,1/3/2016 19:16,1,20.54,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95966339,40.76002884,"-73.959663390000000,40.760028840000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22525,2,1/3/2016 18:32,1/3/2016 19:09,4,26.69,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9994278,40.67554092,"-73.999427800000000,40.675540920000000",1,70,0,0.5,0,0,0.3,70.8
22526,2,1/3/2016 18:32,1/3/2016 19:28,1,26.39,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00950623,40.70589447,"-74.009506230000000,40.705894470000000",1,52,0,0.5,6.66,5.54,0.3,65
22527,2,1/3/2016 18:32,1/3/2016 18:58,1,6.79,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.78661346,40.69975281,"-73.786613460000000,40.699752810000000",2,23.5,0,0.5,0,0,0.3,24.3
22528,1,1/3/2016 18:33,1/3/2016 19:13,3,12.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97296906,40.68960571,"-73.972969060000000,40.689605710000000",2,40.5,0,0.5,0,0,0.3,41.3
22529,2,1/3/2016 18:33,1/3/2016 19:29,2,21.12,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98545074,40.78036118,"-73.985450740000000,40.780361180000000",1,52,0,0.5,10,5.54,0.3,68.34
22530,2,1/3/2016 18:33,1/3/2016 19:24,1,21.43,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9862442,40.77882767,"-73.986244200000000,40.778827670000000",1,52,0,0.5,10,5.54,0.3,68.34
22531,2,1/3/2016 18:33,1/3/2016 19:14,1,15.45,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95547485,40.74448013,"-73.955474850000000,40.744480130000000",2,46,0,0.5,0,0,0.3,46.8
22532,2,1/3/2016 18:33,1/3/2016 19:30,1,19.38,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9620285,40.79806519,"-73.962028500000000,40.798065190000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22533,1,1/3/2016 18:33,1/3/2016 19:24,2,17.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96283722,40.76837158,"-73.962837220000000,40.768371580000000",1,52,0,0.5,10.55,0,0.3,63.35
22534,2,1/3/2016 18:33,1/3/2016 19:12,1,16.76,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98032379,40.74430084,"-73.980323790000000,40.744300840000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22535,2,1/3/2016 18:33,1/3/2016 19:15,1,18.83,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97097015,40.6362915,"-73.970970150000000,40.636291500000000",1,54.5,0,0.5,11.06,0,0.3,66.36
22536,2,1/3/2016 18:34,1/3/2016 19:18,1,12.11,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96325684,40.65193176,"-73.963256840000000,40.651931760000000",1,40.5,0,0.5,10,0,0.3,51.3
22537,2,1/3/2016 18:34,1/3/2016 19:16,1,15.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95059967,40.72860336,"-73.950599670000000,40.728603360000000",1,47,0,0.5,11.95,0,0.3,59.75
22538,2,1/3/2016 18:34,1/3/2016 18:34,2,0.01,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.78209686,40.64466095,"-73.782096860000000,40.644660950000000",2,2.5,0,0.5,0,0,0.3,3.3
22539,2,1/3/2016 18:34,1/3/2016 19:14,1,15.79,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94602966,40.70778275,"-73.946029660000000,40.707782750000000",1,47,0,0.5,9.56,0,0.3,57.36
22540,2,1/3/2016 18:34,1/3/2016 18:38,4,1.57,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.80045319,40.64591217,"-73.800453190000000,40.645912170000000",2,6.5,0,0.5,0,0,0.3,7.3
22541,2,1/3/2016 18:34,1/3/2016 19:40,1,21.72,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97615051,40.7796402,"-73.976150510000000,40.779640200000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22542,2,1/3/2016 18:35,1/3/2016 19:08,1,7.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.84064484,40.72191238,"-73.840644840000000,40.721912380000000",1,25.5,0,0.5,6.58,0,0.3,32.88
22543,1,1/3/2016 18:35,1/3/2016 19:20,2,13.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.98207855,40.67779922,"-73.982078550000000,40.677799220000000",2,43,0,0.5,0,0,0.3,43.8
22544,1,1/3/2016 18:35,1/3/2016 19:03,1,10.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.93264771,40.68150711,"-73.932647710000000,40.681507110000000",1,32,0,0.5,6.55,0,0.3,39.35
22545,1,1/3/2016 18:35,1/3/2016 18:47,1,5.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.74461365,40.67974091,"-73.744613650000000,40.679740910000000",1,16.5,0,0.5,0.1,0,0.3,17.4
22546,2,1/3/2016 18:35,1/3/2016 19:10,2,18.16,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98718262,40.71876907,"-73.987182620000000,40.718769070000000",1,52,0,0.5,10.2,0,0.3,63
22547,1,1/3/2016 18:35,1/3/2016 19:39,1,19.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99259949,40.74930573,"-73.992599490000000,40.749305730000000",2,52,0,0.5,0,0,0.3,52.8
22548,2,1/3/2016 18:36,1/3/2016 19:24,1,17.52,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96672821,40.75854111,"-73.966728210000000,40.758541110000000",1,52,0,0.5,11.67,5.54,0.3,70.01
22549,2,1/3/2016 18:36,1/3/2016 18:56,2,6.64,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.85049438,40.65478134,"-73.850494380000000,40.654781340000000",2,21,0,0.5,0,0,0.3,21.8
22550,2,1/3/2016 18:36,1/3/2016 19:29,1,20.51,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96040344,40.76708984,"-73.960403440000000,40.767089840000000",2,52,0,0.5,0,5.54,0.3,58.34
22551,1,1/3/2016 18:36,1/3/2016 19:24,1,18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98191833,40.77464676,"-73.981918330000000,40.774646760000000",1,52,0,0.5,10.2,0,0.3,63
22552,2,1/3/2016 18:36,1/3/2016 19:29,1,17.78,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99812317,40.74360275,"-73.998123170000000,40.743602750000000",1,52,0,0.5,6,5.54,0.3,64.34
