id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,ratecodeid,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
373,1,2016-01-02 05:40:00,2016-01-02 06:14:00,1,20.20,-73.782028200000000,40.644432070000000,2,N,-73.996047970000000,40.722335820000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
374,2,2016-01-02 05:40:00,2016-01-02 05:57:00,1,13.62,-73.776695250000000,40.645378110000000,1,N,-73.801231380000000,40.784561160000000,1,36.50,0.50,0.50,7.56,0.00,0.30,45.36
375,2,2016-01-02 05:40:00,2016-01-02 06:07:00,1,18.63,-73.786087040000000,40.645317080000000,2,N,-73.988151550000000,40.731700900000000,1,52.00,0.00,0.50,0.00,0.00,0.30,52.80
376,2,2016-01-02 05:40:00,2016-01-02 05:59:00,1,8.56,-73.776748660000000,40.645168300000000,1,N,-73.859870910000000,40.720195770000000,1,26.50,0.50,0.50,5.56,0.00,0.30,33.36
377,2,2016-01-02 05:40:00,2016-01-02 05:55:00,1,6.75,-73.782241820000000,40.644599910000000,1,N,-73.842582700000000,40.681339260000000,2,20.50,0.50,0.50,0.00,0.00,0.30,21.80
378,1,2016-01-02 05:41:00,2016-01-02 06:12:00,2,13.80,-73.781936650000000,40.644584660000000,1,N,-73.998558040000000,40.694332120000000,1,40.00,0.00,0.50,8.15,0.00,0.30,48.95
379,1,2016-01-02 05:41:00,2016-01-02 05:48:00,1,2.00,-73.782356260000000,40.644443510000000,1,N,-73.789085390000000,40.641628270000000,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
380,2,2016-01-02 05:41:00,2016-01-02 05:55:00,2,5.83,-73.776748660000000,40.645328520000000,1,N,-73.752418520000000,40.692058560000000,1,19.00,0.50,0.50,4.06,0.00,0.30,24.36
381,2,2016-01-02 05:41:00,2016-01-02 05:41:00,1,0.04,-73.776443480000000,40.645454410000000,5,N,-73.776397710000000,40.646018980000000,1,59.00,0.00,0.50,11.96,0.00,0.30,71.76
382,1,2016-01-02 05:41:00,2016-01-02 06:06:00,2,18.00,-73.776771550000000,40.646026610000000,2,N,-73.988388060000000,40.740985870000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
383,2,2016-01-02 05:41:00,2016-01-02 06:08:00,1,18.70,-73.789146420000000,40.646770480000000,2,N,-73.964416500000000,40.794658660000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
384,2,2016-01-02 05:42:00,2016-01-02 06:14:00,1,17.78,-73.781906130000000,40.644802090000000,2,N,-73.961013790000000,40.759181980000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
385,2,2016-01-02 05:42:00,2016-01-02 06:11:00,1,20.91,-73.790069580000000,40.646915440000000,1,N,-74.021728520000000,40.627983090000000,2,55.50,0.50,0.50,0.00,0.00,0.30,56.80
386,2,2016-01-02 05:42:00,2016-01-02 06:10:00,1,17.49,-73.776748660000000,40.645179750000000,2,N,-73.958877560000000,40.766517640000000,2,52.00,0.00,0.50,0.00,0.00,0.30,52.80
387,2,2016-01-02 05:42:00,2016-01-02 06:11:00,3,19.09,-73.789520260000000,40.646598820000000,2,N,-73.949493410000000,40.830188750000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
388,2,2016-01-02 05:42:00,2016-01-02 06:11:00,4,12.20,-73.776702880000000,40.645278930000000,1,N,-73.967460630000000,40.679340360000000,1,36.00,0.50,0.50,7.46,0.00,0.30,44.76
389,2,2016-01-02 05:42:00,2016-01-02 06:08:00,1,16.93,-73.781982420000000,40.644718170000000,2,N,-73.980377200000000,40.748840330000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
390,2,2016-01-02 05:42:00,2016-01-02 06:15:00,1,27.36,-73.789299010000000,40.646961210000000,1,N,-73.968528750000000,40.642738340000000,1,71.50,0.50,0.50,7.00,0.00,0.30,79.80
391,1,2016-01-02 05:42:00,2016-01-02 06:09:00,2,15.30,-73.789855960000000,40.646949770000000,1,N,-73.960273740000000,40.637023930000000,1,42.50,0.50,0.50,7.00,0.00,0.30,50.80
392,1,2016-01-02 05:42:00,2016-01-02 06:02:00,1,14.30,-73.776786800000000,40.645309450000000,1,N,-73.917655940000000,40.773860930000000,2,39.00,0.50,0.50,0.00,0.00,0.30,40.30
393,2,2016-01-02 05:42:00,2016-01-02 06:15:00,1,20.64,-73.777122500000000,40.646385190000000,2,N,-73.972244260000000,40.796447750000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
394,2,2016-01-02 05:42:00,2016-01-02 06:08:00,1,17.75,-73.789711000000000,40.646896360000000,2,N,-73.978698730000000,40.761581420000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
395,1,2016-01-02 05:43:00,2016-01-02 06:10:00,1,16.50,-73.782722470000000,40.644508360000000,1,N,-73.937187190000000,40.703510280000000,1,45.50,0.00,0.50,9.25,0.00,0.30,55.55
396,2,2016-01-02 05:43:00,2016-01-02 06:10:00,1,11.45,-73.782112120000000,40.644603730000000,1,N,-73.941871640000000,40.685737610000000,2,34.00,0.50,0.50,0.00,0.00,0.30,35.30
397,2,2016-01-02 05:43:00,2016-01-02 06:05:00,1,11.48,-73.781898500000000,40.644828800000000,1,N,-73.813926700000000,40.588459010000000,1,33.00,0.50,0.50,6.00,2.08,0.30,42.38
398,1,2016-01-02 05:43:00,2016-01-02 06:09:00,2,17.90,-73.776824950000000,40.645435330000000,2,N,-73.948501590000000,40.803783420000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
399,2,2016-01-02 05:43:00,2016-01-02 06:12:00,2,21.61,-73.776672360000000,40.645339970000000,1,N,-73.912368770000000,40.855709080000000,1,57.00,0.50,0.50,12.77,5.54,0.30,76.61
400,1,2016-01-02 05:44:00,2016-01-02 06:07:00,2,17.10,-73.776832580000000,40.645172120000000,2,N,-73.977912900000000,40.745475770000000,1,52.00,0.00,0.50,6.00,5.54,0.30,64.34
401,1,2016-01-02 05:44:00,2016-01-02 06:10:00,1,10.70,-73.782066350000000,40.644542690000000,1,N,-73.947975160000000,40.652809140000000,2,33.00,0.50,0.50,0.00,0.00,0.30,34.30
402,2,2016-01-02 05:44:00,2016-01-02 06:10:00,2,16.49,-73.776786800000000,40.645378110000000,1,N,-73.953453060000000,40.706928250000000,1,45.00,0.50,0.50,4.00,0.00,0.30,50.30
403,2,2016-01-02 05:44:00,2016-01-02 06:14:00,1,21.32,-73.781883240000000,40.644718170000000,2,N,-74.005455020000000,40.709114070000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
404,2,2016-01-02 05:46:00,2016-01-02 06:08:00,1,17.38,-73.776855470000000,40.646053310000000,2,N,-73.975936890000000,40.741382600000000,1,52.00,0.00,0.50,7.00,5.54,0.30,65.34
405,2,2016-01-02 05:46:00,2016-01-02 06:15:00,1,18.50,-73.776657100000000,40.645450590000000,2,N,-73.991020200000000,40.733734130000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
406,1,2016-01-02 05:46:00,2016-01-02 06:19:00,1,19.30,-73.781951900000000,40.644538880000000,2,N,-74.004066470000000,40.733543400000000,1,52.00,0.00,0.50,7.00,5.54,0.30,65.34
407,2,2016-01-02 05:46:00,2016-01-02 05:58:00,1,7.20,-73.776718140000000,40.645179750000000,1,N,-73.834777830000000,40.717399600000000,1,21.50,0.50,0.50,0.00,0.00,0.30,22.80
408,1,2016-01-02 05:46:00,2016-01-02 06:04:00,1,10.10,-73.776779170000000,40.645511630000000,1,N,-73.861877440000000,40.737781520000000,2,29.00,0.00,0.50,0.00,0.00,0.30,29.80
409,1,2016-01-02 05:47:00,2016-01-02 06:15:00,1,16.80,-73.781990050000000,40.644252780000000,1,N,-73.963195800000000,40.720241550000000,1,46.50,0.50,0.50,6.00,0.00,0.30,53.80
410,2,2016-01-02 05:47:00,2016-01-02 06:13:00,2,19.19,-73.776756290000000,40.645320890000000,2,N,-73.950439450000000,40.783519740000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
411,2,2016-01-02 05:47:00,2016-01-02 06:21:00,1,22.80,-73.776664730000000,40.645351410000000,1,N,-73.903503420000000,40.854156490000000,2,60.50,0.50,0.50,0.00,5.54,0.30,67.34
412,2,2016-01-02 05:47:00,2016-01-02 06:18:00,1,11.88,-73.782142640000000,40.644699100000000,1,N,-73.963516240000000,40.676651000000000,2,36.00,0.50,0.50,0.00,0.00,0.30,37.30
413,2,2016-01-02 05:47:00,2016-01-02 06:13:00,1,16.25,-73.776733400000000,40.645572660000000,1,N,-73.956611630000000,40.731491090000000,1,44.00,0.50,0.50,9.06,0.00,0.30,54.36
414,1,2016-01-02 05:48:00,2016-01-02 06:21:00,1,12.90,-73.782005310000000,40.644611360000000,1,N,-73.981086730000000,40.684806820000000,1,38.50,0.50,0.50,7.95,0.00,0.30,47.75
415,1,2016-01-02 05:48:00,2016-01-02 06:17:00,2,17.80,-73.781791690000000,40.644897460000000,1,N,-73.865524290000000,40.848991390000000,2,49.00,0.00,0.50,0.00,5.54,0.30,55.34
416,2,2016-01-02 05:49:00,2016-01-02 06:08:00,2,9.56,-73.776802060000000,40.645378110000000,1,N,-73.755798340000000,40.720542910000000,2,27.50,0.50,0.50,0.00,0.00,0.30,28.80
417,1,2016-01-02 05:49:00,2016-01-02 06:17:00,1,16.80,-73.776741030000000,40.645320890000000,2,N,-73.960700990000000,40.761550900000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
418,1,2016-01-02 05:49:00,2016-01-02 06:21:00,1,19.90,-73.781951900000000,40.644412990000000,1,N,-73.997459410000000,40.683536530000000,1,54.50,0.50,0.50,11.15,0.00,0.30,66.95
419,1,2016-01-02 05:49:00,2016-01-02 06:21:00,1,18.80,-73.782653810000000,40.644458770000000,1,N,-73.966102600000000,40.639358520000000,1,51.50,0.50,0.50,8.00,0.00,0.30,60.80
420,2,2016-01-02 05:49:00,2016-01-02 06:16:00,1,11.68,-73.777168270000000,40.645210270000000,1,N,-73.958778380000000,40.677379610000000,1,34.00,0.50,0.50,7.06,0.00,0.30,42.36
421,1,2016-01-02 05:49:00,2016-01-02 06:23:00,1,13.10,-73.776718140000000,40.645435330000000,1,N,-73.980270390000000,40.674682620000000,2,39.50,0.50,0.50,0.00,0.00,0.30,40.80
422,1,2016-01-02 05:50:00,2016-01-02 06:18:00,1,18.00,-73.782249450000000,40.644443510000000,1,N,-73.969413760000000,40.690204620000000,1,49.50,0.50,0.50,1.00,0.00,0.30,51.80
423,1,2016-01-02 05:50:00,2016-01-02 06:14:00,4,19.90,-73.790824890000000,40.646236420000000,1,N,-73.992645260000000,40.694255830000000,1,52.50,0.50,0.50,10.75,0.00,0.30,64.55
424,2,2016-01-02 05:50:00,2016-01-02 06:19:00,1,20.31,-73.789947510000000,40.646751400000000,2,N,-74.005416870000000,40.718318940000000,1,52.00,0.00,0.50,5.00,0.00,0.30,57.80
425,2,2016-01-02 05:50:00,2016-01-02 06:13:00,2,13.76,-73.782020570000000,40.644710540000000,1,N,-73.905601500000000,40.606838230000000,2,38.00,0.50,0.50,0.00,0.00,0.30,39.30
426,2,2016-01-02 05:50:00,2016-01-02 06:18:00,1,19.71,-73.776771550000000,40.645286560000000,2,N,-73.951705930000000,40.780330660000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
427,1,2016-01-02 05:50:00,2016-01-02 06:20:00,3,18.20,-73.781997680000000,40.644718170000000,2,N,-73.975234990000000,40.765098570000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
428,2,2016-01-02 05:50:00,2016-01-02 06:17:00,1,17.36,-73.781890870000000,40.644752500000000,2,N,-73.985580440000000,40.751674650000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
429,2,2016-01-02 05:50:00,2016-01-02 06:22:00,1,19.70,-73.782341000000000,40.644744870000000,2,N,-73.954406740000000,40.771183010000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
430,1,2016-01-02 05:51:00,2016-01-02 06:17:00,1,16.80,-73.776878360000000,40.645328520000000,1,N,-73.928321840000000,40.705516820000000,1,46.00,0.00,0.50,0.00,0.00,0.30,46.80
431,2,2016-01-02 05:51:00,2016-01-02 06:04:00,1,6.56,-73.781936650000000,40.644687650000000,1,N,-73.853828430000000,40.683078770000000,1,20.00,0.50,0.50,0.00,0.00,0.30,21.30
432,2,2016-01-02 05:51:00,2016-01-02 06:14:00,1,19.49,-73.806991580000000,40.658508300000000,2,N,-73.934761050000000,40.858219150000000,1,52.00,0.00,0.50,17.50,5.54,0.30,75.84
433,1,2016-01-02 05:51:00,2016-01-02 06:18:00,1,16.60,-73.782165530000000,40.644439700000000,1,N,-73.964622500000000,40.717296600000000,1,46.00,0.50,0.50,8.00,0.00,0.30,55.30
434,2,2016-01-02 05:52:00,2016-01-02 06:22:00,1,18.63,-73.781913760000000,40.644760130000000,2,N,-73.988357540000000,40.768928530000000,2,52.00,0.00,0.50,0.00,5.54,0.30,58.34
435,1,2016-01-02 05:52:00,2016-01-02 06:20:00,2,20.40,-73.780776980000000,40.645141600000000,2,N,-74.008094790000000,40.712127690000000,1,52.00,0.00,0.50,0.00,0.00,0.30,52.80
436,2,2016-01-02 05:52:00,2016-01-02 06:18:00,1,11.53,-73.776763920000000,40.645423890000000,1,N,-73.938209530000000,40.684650420000000,1,34.00,0.50,0.50,7.06,0.00,0.30,42.36
437,1,2016-01-02 05:52:00,2016-01-02 06:21:00,2,17.90,-73.781143190000000,40.644908910000000,2,N,-73.989662170000000,40.734104160000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
438,1,2016-01-02 05:52:00,2016-01-02 06:14:00,1,16.60,-73.790229800000000,40.646617890000000,2,N,-73.985656740000000,40.740592960000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
439,1,2016-01-02 05:52:00,2016-01-02 06:24:00,1,24.70,-73.782180790000000,40.644664760000000,1,N,-73.992996220000000,40.661975860000000,2,65.00,0.50,0.50,0.00,0.00,0.30,66.30
440,2,2016-01-02 05:53:00,2016-01-02 06:26:00,1,17.57,-73.776710510000000,40.645481110000000,1,N,-73.952232360000000,40.709625240000000,1,49.00,0.50,0.50,10.06,0.00,0.30,60.36
441,1,2016-01-02 05:53:00,2016-01-02 06:09:00,1,11.20,-73.780776980000000,40.646389010000000,1,N,-73.861885070000000,40.768436430000000,2,31.00,0.50,0.50,0.00,0.00,0.30,32.30
442,2,2016-01-02 05:54:00,2016-01-02 06:25:00,1,18.42,-73.782020570000000,40.644668580000000,2,N,-73.986091610000000,40.758529660000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
443,1,2016-01-02 05:54:00,2016-01-02 06:25:00,1,19.90,-73.777076720000000,40.646163940000000,2,N,-73.950057980000000,40.828720090000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
444,2,2016-01-02 05:54:00,2016-01-02 06:22:00,1,18.43,-73.782020570000000,40.645191190000000,2,N,-73.946640010000000,40.796478270000000,1,52.00,0.00,0.50,2.00,5.54,0.30,60.34
445,2,2016-01-02 05:54:00,2016-01-02 06:18:00,1,10.72,-73.789711000000000,40.646808620000000,1,N,-73.826599120000000,40.722579960000000,2,31.00,0.50,0.50,0.00,0.00,0.30,32.30
446,1,2016-01-02 05:55:00,2016-01-02 06:22:00,1,18.30,-73.776771550000000,40.645435330000000,2,N,-73.992408750000000,40.724628450000000,1,52.00,0.00,0.50,10.55,0.00,0.30,63.35
447,1,2016-01-02 05:55:00,2016-01-02 06:29:00,1,13.00,-73.777229310000000,40.645568850000000,1,N,-73.973663330000000,40.691001890000000,1,39.00,0.50,0.50,5.00,0.00,0.30,45.30
448,1,2016-01-02 05:55:00,2016-01-02 06:22:00,1,17.00,-73.789764400000000,40.647006990000000,1,N,-73.954452510000000,40.701843260000000,1,47.50,0.00,0.50,10.00,0.00,0.30,58.30
449,2,2016-01-02 05:55:00,2016-01-02 06:17:00,1,16.05,-73.781867980000000,40.644760130000000,1,N,-73.952026370000000,40.717659000000000,1,43.50,0.50,0.50,8.96,0.00,0.30,53.76
450,2,2016-01-02 05:56:00,2016-01-02 06:04:00,1,4.91,-73.782051090000000,40.644645690000000,1,N,-73.736549380000000,40.663944240000000,1,15.00,0.50,0.50,3.26,0.00,0.30,19.56
451,2,2016-01-02 05:56:00,2016-01-02 06:31:00,1,20.37,-73.776840210000000,40.645786290000000,2,N,-73.968162540000000,40.800136570000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
452,2,2016-01-02 05:57:00,2016-01-02 06:29:00,1,19.75,-73.776817320000000,40.645408630000000,2,N,-73.981323240000000,40.771118160000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
453,1,2016-01-02 05:57:00,2016-01-02 06:05:00,3,3.10,-73.782020570000000,40.644599910000000,1,N,-73.799369810000000,40.667217250000000,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
454,1,2016-01-02 05:57:00,2016-01-02 06:23:00,1,19.60,-73.789810180000000,40.646831510000000,1,N,-73.999839780000000,40.684223180000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
455,2,2016-01-02 05:57:00,2016-01-02 05:57:00,1,0.30,-73.792068480000000,40.663288120000000,1,N,-73.791816710000000,40.666790010000000,2,3.00,0.50,0.50,0.00,0.00,0.30,4.30
456,1,2016-01-02 05:57:00,2016-01-02 06:22:00,2,18.50,-73.778465270000000,40.646747590000000,2,N,-73.994071960000000,40.732147220000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
457,1,2016-01-02 05:57:00,2016-01-02 06:17:00,1,14.00,-73.776794430000000,40.645225520000000,1,N,-73.917297360000000,40.740829470000000,2,38.00,0.00,0.50,0.00,0.00,0.30,38.80
458,1,2016-01-02 05:57:00,2016-01-02 06:23:00,2,17.80,-73.781402590000000,40.644760130000000,2,N,-73.993385310000000,40.752265930000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
459,1,2016-01-02 05:58:00,2016-01-02 06:28:00,1,18.80,-73.782135010000000,40.644786830000000,2,N,-73.986259460000000,40.770912170000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
460,2,2016-01-02 05:58:00,2016-01-02 06:21:00,2,18.07,-73.778251650000000,40.646793370000000,2,N,-73.981674190000000,40.734172820000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
461,2,2016-01-02 05:58:00,2016-01-02 06:32:00,4,18.19,-73.781982420000000,40.644790650000000,2,N,-73.983711240000000,40.767120360000000,1,52.00,0.00,0.50,8.00,0.00,0.30,60.80
462,2,2016-01-02 05:58:00,2016-01-02 06:16:00,1,11.25,-73.781822200000000,40.644809720000000,1,N,-73.819328310000000,40.764831540000000,2,31.50,0.50,0.50,0.00,0.00,0.30,32.80
463,2,2016-01-02 05:58:00,2016-01-02 06:27:00,2,20.21,-73.776672360000000,40.645320890000000,2,N,-73.952812190000000,40.774929050000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
464,1,2016-01-02 05:59:00,2016-01-02 06:13:00,1,7.60,-73.790031430000000,40.646900180000000,1,N,-73.891822810000000,40.669887540000000,1,22.00,0.00,0.50,3.00,0.00,0.30,25.80
465,2,2016-01-02 05:59:00,2016-01-02 06:23:00,1,20.15,-73.778160100000000,40.646808620000000,2,N,-73.952674870000000,40.765407560000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
466,2,2016-01-02 05:59:00,2016-01-02 06:31:00,1,20.60,-73.780326840000000,40.645431520000000,2,N,-73.980140690000000,40.788810730000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
467,1,2016-01-02 05:59:00,2016-01-02 06:25:00,1,11.90,-73.776695250000000,40.645553590000000,1,N,-73.942939760000000,40.696113590000000,1,34.50,0.00,0.50,5.29,0.00,0.30,40.59
468,2,2016-01-02 05:59:00,2016-01-02 06:27:00,2,17.87,-73.781753540000000,40.644851680000000,2,N,-73.987442020000000,40.721771240000000,1,52.00,0.00,0.50,0.00,0.00,0.30,52.80
469,2,2016-01-02 05:59:00,2016-01-02 06:31:00,1,18.28,-73.776725770000000,40.645259860000000,2,N,-73.961845400000000,40.766620640000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
470,2,2016-01-02 05:59:00,2016-01-02 06:27:00,2,11.06,-73.776771550000000,40.645538330000000,1,N,-73.909797670000000,40.678901670000000,1,33.00,0.50,0.50,6.86,0.00,0.30,41.16
471,2,2016-01-02 05:59:00,2016-01-02 06:25:00,1,19.71,-73.782096860000000,40.646827700000000,2,N,-73.958717350000000,40.780765530000000,1,52.00,0.00,0.50,20.00,5.54,0.30,78.34
472,2,2016-01-02 05:59:00,2016-01-02 06:15:00,1,7.35,-73.776679990000000,40.645175930000000,1,N,-73.835151670000000,40.718494420000000,1,22.50,0.50,0.50,5.95,0.00,0.30,29.75
473,2,2016-01-02 06:00:00,2016-01-02 06:23:00,3,17.00,-73.781860350000000,40.644809720000000,2,N,-73.980453490000000,40.748378750000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
474,2,2016-01-02 06:00:00,2016-01-02 06:25:00,1,18.61,-73.781898500000000,40.644927980000000,2,N,-73.990402220000000,40.724960330000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
475,1,2016-01-02 06:00:00,2016-01-02 06:34:00,1,21.50,-73.782272340000000,40.644435880000000,2,N,-73.976516720000000,40.782169340000000,1,52.00,0.00,0.50,5.00,5.54,0.30,63.34
476,1,2016-01-02 06:00:00,2016-01-02 06:25:00,2,10.90,-73.782325740000000,40.644271850000000,1,N,-73.937225340000000,40.698112490000000,1,32.50,0.00,0.50,8.30,0.00,0.30,41.60
477,2,2016-01-02 06:00:00,2016-01-02 06:30:00,1,22.80,-73.788658140000000,40.647331240000000,1,N,-74.032020570000000,40.632450100000000,1,60.00,0.00,0.50,0.00,0.00,0.30,60.80
478,1,2016-01-02 06:00:00,2016-01-02 06:47:00,2,37.60,-73.781890870000000,40.644687650000000,3,N,-74.177200320000000,40.694824220000000,2,114.50,0.50,0.00,0.00,30.50,0.30,145.80
479,2,2016-01-02 06:00:00,2016-01-02 06:30:00,1,18.92,-73.781684880000000,40.644783020000000,2,N,-73.999832150000000,40.728473660000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
480,2,2016-01-02 06:01:00,2016-01-02 06:20:00,1,9.89,-73.782066350000000,40.644744870000000,1,N,-73.923049930000000,40.672836300000000,1,29.00,0.50,0.50,5.00,0.00,0.30,35.30
481,2,2016-01-02 06:01:00,2016-01-02 06:40:00,1,19.95,-73.782012940000000,40.644710540000000,2,N,-73.976966860000000,40.787628170000000,1,52.00,0.00,0.50,10.56,0.00,0.30,63.36
482,2,2016-01-02 06:01:00,2016-01-02 06:23:00,1,8.90,-73.776679990000000,40.645446780000000,1,N,-73.886779790000000,40.700046540000000,2,27.00,0.50,0.50,0.00,0.00,0.30,28.30
483,2,2016-01-02 06:01:00,2016-01-02 06:23:00,1,17.18,-73.782211300000000,40.644687650000000,2,N,-73.974472050000000,40.750141140000000,1,52.00,0.00,0.50,0.01,5.54,0.30,58.35
484,2,2016-01-02 06:01:00,2016-01-02 06:34:00,1,18.47,-73.782104490000000,40.644683840000000,2,N,-73.982864380000000,40.765830990000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
485,1,2016-01-02 06:01:00,2016-01-02 06:35:00,3,13.10,-73.776901250000000,40.645256040000000,1,N,-73.977973940000000,40.675483700000000,1,39.00,0.00,0.50,7.95,0.00,0.30,47.75
486,2,2016-01-02 06:01:00,2016-01-02 06:27:00,1,12.30,-73.781890870000000,40.644821170000000,1,N,-73.965202330000000,40.685188290000000,1,35.00,0.00,0.50,7.16,0.00,0.30,42.96
487,1,2016-01-02 06:02:00,2016-01-02 06:28:00,1,19.30,-73.777160640000000,40.646289830000000,2,N,-73.947639470000000,40.774494170000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
488,1,2016-01-02 06:02:00,2016-01-02 06:26:00,1,13.70,-73.776863100000000,40.645252230000000,1,N,-73.896125790000000,40.707424160000000,1,38.50,0.00,0.50,7.85,0.00,0.30,47.15
489,2,2016-01-02 06:03:00,2016-01-02 06:28:00,4,17.33,-73.781890870000000,40.645351410000000,1,N,-73.969169620000000,40.694351200000000,1,47.00,0.00,0.50,9.56,0.00,0.30,57.36
490,1,2016-01-02 06:03:00,2016-01-02 06:38:00,1,18.50,-73.781257630000000,40.644882200000000,2,N,-74.002433780000000,40.734951020000000,1,52.00,0.00,0.50,11.65,5.54,0.30,69.99
491,2,2016-01-02 06:03:00,2016-01-02 06:35:00,1,13.16,-73.781944270000000,40.645015720000000,1,N,-73.973228450000000,40.669017790000000,2,38.50,0.00,0.50,0.00,0.00,0.30,39.30
492,2,2016-01-02 06:03:00,2016-01-02 06:28:00,1,19.49,-73.776771550000000,40.645488740000000,1,N,-73.984939580000000,40.692890170000000,1,51.50,0.00,0.50,13.08,0.00,0.30,65.38
493,2,2016-01-02 06:04:00,2016-01-02 06:20:00,1,9.95,-73.782127380000000,40.644680020000000,1,N,-73.813720700000000,40.737869260000000,2,28.50,0.00,0.50,0.00,0.00,0.30,29.30
494,1,2016-01-02 06:04:00,2016-01-02 06:37:00,1,20.50,-73.776802060000000,40.645671840000000,2,N,-73.974853520000000,40.792842860000000,1,52.00,0.00,0.50,8.00,5.54,0.30,66.34
495,2,2016-01-02 06:04:00,2016-01-02 06:25:00,1,16.06,-73.781166080000000,40.644935610000000,1,N,-73.946861270000000,40.718341830000000,1,43.00,0.00,0.50,8.76,0.00,0.30,52.56
496,2,2016-01-02 06:04:00,2016-01-02 06:36:00,1,20.51,-73.778663640000000,40.646690370000000,2,N,-73.976280210000000,40.790901180000000,1,52.00,0.00,0.50,6.60,5.54,0.30,64.94
497,1,2016-01-02 06:04:00,2016-01-02 06:38:00,4,20.40,-73.782005310000000,40.644226070000000,2,N,-73.973022460000000,40.786605830000000,1,52.00,0.00,0.50,13.20,0.00,0.30,66.00
498,2,2016-01-02 06:04:00,2016-01-02 06:25:00,1,13.36,-73.782318120000000,40.644718170000000,1,N,-73.920158390000000,40.614219670000000,2,37.00,0.00,0.50,0.00,0.00,0.30,37.80
499,2,2016-01-02 06:05:00,2016-01-02 06:28:00,1,15.47,-73.781921390000000,40.644851680000000,1,N,-73.947608950000000,40.721408840000000,1,42.00,0.00,0.50,8.56,0.00,0.30,51.36
500,2,2016-01-02 06:05:00,2016-01-02 06:30:00,1,18.80,-73.781845090000000,40.644836430000000,2,N,-73.944328310000000,40.779865260000000,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
501,1,2016-01-02 06:05:00,2016-01-02 06:28:00,2,16.80,-73.776939390000000,40.645492550000000,1,N,-73.826202390000000,40.841632840000000,1,45.00,0.00,0.50,5.00,5.54,0.30,56.34
502,1,2016-01-02 06:05:00,2016-01-02 06:32:00,2,17.70,-73.781333920000000,40.644828800000000,2,N,-73.975280760000000,40.734275820000000,1,52.00,0.00,0.50,10.00,5.54,0.30,68.34
503,1,2016-01-02 06:05:00,2016-01-02 06:25:00,1,14.30,-73.782279970000000,40.644412990000000,1,N,-73.918632510000000,40.767829900000000,1,38.50,0.00,0.50,7.86,0.00,0.30,47.16
504,2,2016-01-02 06:05:00,2016-01-02 06:33:00,1,15.96,-73.782249450000000,40.644702910000000,1,N,-73.942268370000000,40.706676480000000,1,44.50,0.00,0.50,9.06,0.00,0.30,54.36
505,1,2016-01-02 06:06:00,2016-01-02 06:31:00,1,11.60,-73.776756290000000,40.645301820000000,1,N,-73.949127200000000,40.682605740000000,1,33.50,0.00,0.50,6.85,0.00,0.30,41.15
