id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_latitude,pickup_longitude,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
10305,1,1/2/2016 14:01,1/2/2016 14:39,2,23.2,-73.7824707,40.64476776,1,N,-73.82898712,40.87517548,2,62,0,0.5,0,5.54,0.3,68.34
10306,2,1/2/2016 14:01,1/2/2016 14:48,1,19.69,-73.78990936,40.64363098,2,N,-74.00077057,40.72748184,1,52,0,0.5,10.56,0,0.3,63.36
10307,1,1/2/2016 14:01,1/2/2016 14:44,2,18.2,-73.79040527,40.64677048,2,N,-73.99395752,40.74159241,2,52,0,0.5,0,5.54,0.3,58.34
10308,1,1/2/2016 14:01,1/2/2016 14:43,2,16.8,-73.78281403,40.64690399,2,N,-73.96940613,40.76062775,1,52,0,0.5,0,0,0.3,52.8
10309,2,1/2/2016 14:01,1/2/2016 14:46,1,16.94,-73.78954315,40.64685059,2,N,-73.97975922,40.76433182,1,52,0,0.5,10.56,0,0.3,63.36
10310,2,1/2/2016 14:01,1/2/2016 14:46,1,18.32,-73.78202057,40.64469528,2,N,-73.9980011,40.74422455,2,52,0,0.5,0,5.54,0.3,58.34
10311,2,1/2/2016 14:01,1/2/2016 14:37,1,12.47,-73.78949738,40.64327621,1,N,-73.95870972,40.68532944,1,39,0,0.5,7.96,0,0.3,47.76
10312,1,1/2/2016 14:01,1/2/2016 14:23,2,13.2,-73.78986359,40.64381027,1,N,-73.74264526,40.7675705,1,36.5,0,0.5,6,0,0.3,43.3
10313,2,1/2/2016 14:02,1/2/2016 14:40,1,15.62,-73.79006958,40.64677048,1,N,-73.95961761,40.71240234,1,45,0,0.5,9.16,0,0.3,54.96
10314,2,1/2/2016 14:02,1/2/2016 14:27,1,7.7,-73.77669525,40.64542389,1,N,-73.84059906,40.72048569,2,25,0,0.5,0,0,0.3,25.8
10315,1,1/2/2016 14:02,1/2/2016 14:33,1,14.8,-73.77674103,40.64533234,1,N,-73.90486145,40.74692917,1,43,0,0.5,8.75,0,0.3,52.55
10316,2,1/2/2016 14:02,1/2/2016 14:49,2,19.84,-73.79010773,40.64373016,2,N,-74.00335693,40.72690582,1,52,0,0.5,11.67,5.54,0.3,70.01
10317,1,1/2/2016 14:02,1/2/2016 14:54,1,20.1,-73.78234863,40.64437485,1,N,-73.97837067,40.67565155,1,58.5,0,0.5,5,0,0.3,64.3
10318,2,1/2/2016 14:02,1/2/2016 17:07,3,39.64,-73.7818222,40.6448555,2,N,-73.79129791,40.65498734,2,52,0,0.5,0,5.54,0.3,58.34
10319,1,1/2/2016 14:02,1/2/2016 14:40,1,14.1,-73.79014587,40.64663315,1,N,-73.92056274,40.70769119,2,42,0,0.5,0,0,0.3,42.8
10320,2,1/2/2016 14:03,1/2/2016 14:03,1,0.01,-73.77667999,40.64531326,1,N,-73.77667999,40.64531326,2,2.5,0,0.5,0,0,0.3,3.3
10321,2,1/2/2016 14:03,1/2/2016 14:50,1,22.93,-73.77670288,40.64537048,2,N,-74.01773071,40.70960999,1,52,0,0.5,14.58,5.54,0.3,72.92
10322,1,1/2/2016 14:03,1/2/2016 14:38,1,17.6,-73.79013062,40.64670563,1,N,-73.94973755,40.70966721,1,49,0,0.5,9.95,0,0.3,59.75
10323,2,1/2/2016 14:03,1/2/2016 15:07,1,19.13,-73.77667999,40.64531326,2,N,-73.99310303,40.75684738,2,52,0,0.5,0,0,0.3,52.8
10324,2,1/2/2016 14:03,1/2/2016 14:41,1,24.02,-73.78948212,40.64691162,1,N,-74.00823975,40.64841461,1,64.5,0,0.5,16.32,0,0.3,81.62
10325,1,1/2/2016 14:03,1/2/2016 14:51,1,18.7,-73.7899704,40.64374161,2,N,-73.97969055,40.73094559,1,52,0,0.5,8,0,0.3,60.8
10326,2,1/2/2016 14:03,1/2/2016 14:50,1,21.73,-73.78250122,40.64452744,2,N,-73.9275589,40.8666954,1,52,0,0.5,0,5.54,0.3,58.34
10327,2,1/2/2016 14:03,1/2/2016 14:45,1,17.47,-73.79000854,40.64700317,2,N,-73.99451447,40.72170258,1,52,0,0.5,8,0,0.3,60.8
10328,2,1/2/2016 14:04,1/2/2016 14:34,1,11.04,-73.79006958,40.64350128,1,N,-73.82077789,40.76325989,2,33,0,0.5,0,0,0.3,33.8
10329,2,1/2/2016 14:04,1/2/2016 14:39,2,17.08,-73.79025269,40.64604187,2,N,-73.96772766,40.75363159,2,52,0,0.5,0,5.54,0.3,58.34
10330,2,1/2/2016 14:04,1/2/2016 14:48,1,21.5,-73.78186798,40.6446991,2,N,-73.99633789,40.72546005,1,52,0,0.5,13.2,0,0.3,66
10331,1,1/2/2016 14:04,1/2/2016 14:43,1,15,-73.79006195,40.64670944,1,N,-73.95172119,40.72745132,1,43.5,0,0.5,8.85,0,0.3,53.15
10332,1,1/2/2016 14:04,1/2/2016 14:35,1,22.4,-73.78247833,40.6445961,1,N,-74.02922821,40.63505936,1,59.5,0,0.5,10,0,0.3,70.3
10333,1,1/2/2016 14:04,1/2/2016 14:49,3,18.6,-73.78148651,40.64487076,2,N,-73.99764252,40.73859406,1,52,0,0.5,14.55,5.54,0.3,72.89
10334,1,1/2/2016 14:04,1/2/2016 14:36,1,16.5,-73.78358459,40.64645004,2,N,-73.97953033,40.74714661,1,52,0,0.5,11.66,5.54,0.3,70
10335,1,1/2/2016 14:04,1/2/2016 15:22,1,21.5,-73.7900238,40.64689636,5,N,-74.04514313,40.72483063,1,102,0,0,30.05,18.04,0.3,150.39
10336,2,1/2/2016 14:04,1/2/2016 14:29,4,13.57,-73.77670288,40.64532089,1,N,-73.91352844,40.62136841,2,38,0,0.5,0,0,0.3,38.8
10337,2,1/2/2016 14:05,1/2/2016 14:45,1,19.34,-73.78205872,40.64461136,2,N,-73.94521332,40.77442551,1,52,0,0.5,14.58,5.54,0.3,72.92
10338,1,1/2/2016 14:05,1/2/2016 14:41,1,17.2,-73.78990173,40.64365005,2,N,-73.97681427,40.75148392,1,52,0,0.5,11.65,5.54,0.3,69.99
10339,2,1/2/2016 14:05,1/2/2016 14:43,1,11.37,-73.7820282,40.64472198,1,N,-73.95353699,40.67642212,1,37.5,0,0.5,9.58,0,0.3,47.88
10340,2,1/2/2016 14:05,1/2/2016 14:41,1,17.36,-73.7820816,40.64465332,2,N,-73.97569275,40.75100327,1,52,0,0.5,14.58,5.54,0.3,72.92
10341,1,1/2/2016 14:05,1/2/2016 14:39,3,11.3,-73.78822327,40.64743423,1,N,-73.95238495,40.68153381,1,36.5,0,0.5,7.46,0,0.3,44.76
10342,1,1/2/2016 14:06,1/2/2016 14:42,1,14.7,-73.78227234,40.64455795,1,N,-73.91374969,40.74533844,1,44,0,0.5,8.95,0,0.3,53.75
10343,1,1/2/2016 14:06,1/2/2016 14:59,3,21.9,-73.77675629,40.64536285,2,N,-73.97914124,40.76528549,1,52,0,0.5,11.65,5.54,0.3,69.99
10344,2,1/2/2016 14:06,1/2/2016 14:50,1,18.7,-73.77666473,40.64546585,2,N,-73.97985077,40.76437759,1,52,0,0.5,11.67,5.54,0.3,70.01
10345,1,1/2/2016 14:06,1/2/2016 14:17,3,4.9,-73.78196716,40.64461517,1,N,-73.83368683,40.66513443,2,15,0,0.5,0,0,0.3,15.8
10346,2,1/2/2016 14:06,1/2/2016 14:28,1,7.09,-73.78993988,40.64678955,1,N,-73.84502411,40.71985626,1,23,0,0.5,6,0,0.3,29.8
10347,1,1/2/2016 14:06,1/2/2016 14:47,1,17.8,-73.79004669,40.64684677,1,N,-73.9740448,40.68423462,1,50,0,0.5,10.15,0,0.3,60.95
10348,1,1/2/2016 14:06,1/2/2016 14:37,1,16.6,-73.79163361,40.64520645,2,N,-73.98056793,40.73537445,1,52,0,0.5,11.65,5.54,0.3,69.99
10349,1,1/2/2016 14:06,1/2/2016 14:41,1,14.3,-73.79026794,40.64695358,1,N,-73.88824463,40.74457169,1,41.5,0,0.5,8.45,0,0.3,50.75
10350,1,1/2/2016 14:07,1/2/2016 14:51,4,24.9,-73.77696228,40.6450386,1,N,-73.99399567,40.66693497,2,67.5,0,0.5,0,0,0.3,68.3
10351,2,1/2/2016 14:07,1/2/2016 14:31,3,13.81,-73.78195953,40.6446991,1,N,-73.75179291,40.77428818,1,38.5,0,0.5,8,0,0.3,47.3
10352,1,1/2/2016 14:07,1/2/2016 14:50,1,20.1,-73.78202057,40.64467621,2,N,-73.96027374,40.80042648,1,52,0,0.5,4,5.54,0.3,62.34
10353,1,1/2/2016 14:07,1/2/2016 14:12,2,1.4,-73.78353119,40.64857483,1,N,-73.79019928,40.64678955,1,7,0,0.5,1,0,0.3,8.8
10354,1,1/2/2016 14:07,1/2/2016 14:49,2,19.1,-73.78178406,40.64473724,2,N,-73.95037079,40.77156448,1,52,0,0.5,11.66,5.54,0.3,70
10355,2,1/2/2016 14:07,1/2/2016 14:46,1,17.49,-73.78827667,40.64149094,2,N,-73.98661804,40.75662994,2,52,0,0.5,0,5.54,0.3,58.34
10356,2,1/2/2016 14:07,1/2/2016 15:03,1,21.74,-73.78987122,40.64355469,2,N,-73.97770691,40.78913116,2,52,0,0.5,0,5.54,0.3,58.34
10357,1,1/2/2016 14:08,1/2/2016 14:48,1,17.7,-73.77675629,40.64543152,2,N,-73.96674347,40.75305557,2,52,0,0.5,0,5.54,0.3,58.34
10358,1,1/2/2016 14:08,1/2/2016 14:50,1,18,-73.79087067,40.6447525,2,N,-73.95920563,40.80949402,1,52,0,0.5,8.75,5.54,0.3,67.09
10359,2,1/2/2016 14:08,1/2/2016 14:47,1,19.07,-73.7901001,40.64635086,2,N,-73.98284912,40.71765518,2,52,0,0.5,0,5.54,0.3,58.34
10360,2,1/2/2016 14:09,1/2/2016 14:25,1,6.07,-73.77670288,40.64539337,1,N,-73.82196045,40.68709183,2,19,0,0.5,0,0,0.3,19.8
10361,1,1/2/2016 14:09,1/2/2016 14:50,1,17.7,-73.77668762,40.64534378,2,N,-73.98786163,40.73892593,1,52,0,0.5,11.65,5.54,0.3,69.99
10362,1,1/2/2016 14:09,1/2/2016 14:54,4,18,-73.78884125,40.64207077,2,N,-73.98500061,40.76110077,2,52,0,0.5,0,5.54,0.3,58.34
10363,2,1/2/2016 14:09,1/2/2016 14:53,1,18.89,-73.77677155,40.64548111,2,N,-74.00319672,40.74383163,1,52,0,0.5,0,5.54,0.3,58.34
10364,2,1/2/2016 14:09,1/2/2016 14:49,2,12.04,-73.7824173,40.64456177,1,N,-73.92694855,40.70370865,1,39.5,0,0.5,8.06,0,0.3,48.36
10365,1,1/2/2016 14:09,1/2/2016 14:52,1,18.9,-73.77688599,40.64516068,1,N,-73.99325562,40.69808197,2,54.5,0,0.5,0,0,0.3,55.3
10366,2,1/2/2016 14:09,1/2/2016 14:49,3,17.99,-73.79000854,40.64702988,2,N,-73.9450531,40.78351974,1,52,0,0.5,5,5.54,0.3,63.34
10367,1,1/2/2016 14:10,1/2/2016 14:54,1,18.5,-73.78251648,40.64461136,2,N,-73.99768066,40.73866272,1,52,0,0.5,9,5.54,0.3,67.34
10368,1,1/2/2016 14:10,1/2/2016 14:57,1,18.4,-73.78208923,40.64456177,2,N,-73.9910965,40.74687576,2,52,0,0.5,0,5.54,0.3,58.34
10369,1,1/2/2016 14:10,1/2/2016 14:45,1,18.3,-73.78105927,40.64436722,2,N,-73.94592285,40.79216003,1,52,0,0.5,11.65,5.54,0.3,69.99
10370,1,1/2/2016 14:10,1/2/2016 14:47,2,18.7,-73.7767868,40.64514923,2,N,-73.94831848,40.78243637,1,52,0,0.5,11.65,5.54,0.3,69.99
10371,2,1/2/2016 14:10,1/2/2016 14:56,1,15.23,-73.78166199,40.64682007,2,N,-74.00563812,40.7091217,1,52,0,0.5,10.56,0,0.3,63.36
10372,2,1/2/2016 14:10,1/2/2016 15:00,1,18.97,-73.78224945,40.64453888,2,N,-74.00669861,40.73366165,2,52,0,0.5,0,5.54,0.3,58.34
10373,2,1/2/2016 14:10,1/2/2016 14:58,2,20.7,-73.78205872,40.64468002,1,N,-74.0003891,40.68222046,1,58.5,0,0.5,11.86,0,0.3,71.16
10374,2,1/2/2016 14:10,1/2/2016 14:46,1,15.09,-73.7821579,40.64476776,1,N,-73.94160461,40.71955872,2,43.5,0,0.5,0,0,0.3,44.3
10375,2,1/2/2016 14:10,1/2/2016 14:55,1,20.09,-73.77668762,40.64538193,2,N,-73.95516205,40.76925278,2,52,0,0.5,0,5.54,0.3,58.34
10376,2,1/2/2016 14:10,1/2/2016 14:53,1,12.2,-73.78196716,40.64472198,1,N,-73.95967102,40.69127274,1,40,0,0.5,3,0,0.3,43.8
10377,1,1/2/2016 14:10,1/2/2016 14:29,1,10.5,-73.78193665,40.64476013,4,N,-73.67424774,40.6819725,2,38,0,0.5,0,0,0.3,38.8
10378,1,1/2/2016 14:10,1/2/2016 14:36,2,13.8,-73.78987885,40.64677811,1,N,-73.74654388,40.77456284,2,38.5,0,0.5,0,0,0.3,39.3
10379,1,1/2/2016 14:10,1/2/2016 14:43,2,13.9,-73.77671051,40.64535522,1,N,-73.912117,40.76204681,2,40,0,0.5,0,0,0.3,40.8
10380,2,1/2/2016 14:11,1/2/2016 14:46,1,17.05,-73.79243469,40.64505005,2,N,-73.98564148,40.7440834,1,52,0,0.5,5,5.54,0.3,63.34
10381,2,1/2/2016 14:11,1/2/2016 14:50,1,19.85,-73.77674866,40.64545822,2,N,-73.95236969,40.7781105,1,52,0,0.5,8,5.54,0.3,66.34
10382,2,1/2/2016 14:11,1/2/2016 14:47,2,17.6,-73.78800201,40.64157867,2,N,-73.98117828,40.74199677,1,52,0,0.5,14.58,5.54,0.3,72.92
10383,1,1/2/2016 14:11,1/2/2016 14:59,1,24.1,-73.78185272,40.6451683,1,N,-73.92112732,40.88027954,1,65,0,0.5,0,5.54,0.3,71.34
10384,1,1/2/2016 14:12,1/2/2016 14:43,1,8.8,-73.78853607,40.64194107,1,N,-73.86138153,40.71168137,2,30,0,0.5,0,0,0.3,30.8
10385,1,1/2/2016 14:12,1/2/2016 14:50,1,16.7,-73.77681732,40.6450882,1,N,-73.9610672,40.64857483,1,48.5,0,0.5,9.85,0,0.3,59.15
10386,1,1/2/2016 14:12,1/2/2016 14:46,1,16.3,-73.78214264,40.64463043,2,N,-73.9750824,40.74670792,1,52,0,0.5,11.65,5.54,0.3,69.99
10387,2,1/2/2016 14:13,1/2/2016 14:43,1,13.06,-73.78215027,40.64449692,1,N,-73.8998642,40.73366165,2,37.5,0,0.5,0,0,0.3,38.3
10388,2,1/2/2016 14:13,1/2/2016 14:53,1,14.85,-73.7767334,40.64539337,1,N,-73.92494965,40.76268005,1,45,0,0.5,9,0,0.3,54.8
10389,2,1/2/2016 14:13,1/2/2016 14:54,1,19.89,-73.78186035,40.64482117,2,N,-73.95545959,40.77190018,2,52,0,0.5,0,5.54,0.3,58.34
10390,2,1/2/2016 14:13,1/2/2016 14:49,1,11.72,-73.7899704,40.6435585,1,N,-73.95184326,40.67699814,1,38,0,0.5,4,0,0.3,42.8
10391,2,1/2/2016 14:13,1/2/2016 14:43,1,10,-73.7767334,40.64542389,1,N,-73.90119171,40.70310211,1,31.5,0,0.5,4,0,0.3,36.3
10392,1,1/2/2016 14:13,1/2/2016 15:03,1,28.7,-73.78195953,40.64467621,2,N,-74.01657867,40.7156105,2,52,0,0.5,0,5.54,0.3,58.34
10393,1,1/2/2016 14:13,1/2/2016 14:56,1,18.7,-73.77671814,40.64536667,1,N,-73.94165802,40.70837021,1,53.5,0,0.5,5,0,0.3,59.3
10394,1,1/2/2016 14:13,1/2/2016 14:57,1,26.2,-73.79014587,40.64344025,1,N,-73.9993515,40.67995453,1,70,0,0.5,17.7,0,0.3,88.5
10395,1,1/2/2016 14:13,1/2/2016 14:52,1,25.5,-73.78231812,40.64463425,1,N,-73.87770081,40.88048172,2,68.5,0,0.5,0,5.54,0.3,74.84
10396,2,1/2/2016 14:14,1/2/2016 14:58,1,18.76,-73.78983307,40.6464386,2,N,-73.97676849,40.72483063,1,52,0,0.5,5,5.54,0.3,63.34
10397,2,1/2/2016 14:14,1/2/2016 14:48,1,10.72,-73.77677155,40.64519882,1,N,-73.9265213,40.68078232,1,35.5,0,0.5,10.89,0,0.3,47.19
10398,1,1/2/2016 14:14,1/2/2016 14:50,1,17.3,-73.78209686,40.64452744,2,Y,-73.97813416,40.75159073,1,52,0,0.5,11.65,5.54,0.3,69.99
10399,1,1/2/2016 14:14,1/2/2016 14:52,3,15.1,-73.78239441,40.64455414,1,N,-73.95088196,40.72908783,1,44,0,0.5,8.95,0,0.3,53.75
10400,2,1/2/2016 14:14,1/2/2016 15:08,2,18.68,-73.78247833,40.64485168,2,N,-73.98688507,40.76010513,1,52,0,0.5,11.67,5.54,0.3,70.01
10401,1,1/2/2016 14:14,1/2/2016 15:06,1,22.1,-73.78199005,40.64472198,2,N,-74.00812531,40.70782852,1,52,0,0.5,11.65,5.54,0.3,69.99
10402,1,1/2/2016 14:14,1/2/2016 14:54,1,17.5,-73.78931427,40.64698029,2,N,-73.99121857,40.74491882,1,52,0,0.5,11.65,5.54,0.3,69.99
10403,2,1/2/2016 14:14,1/2/2016 14:51,2,17.22,-73.77667999,40.64535904,2,N,-73.9783783,40.74536896,1,52,0,0.5,8,5.54,0.3,66.34
10404,1,1/2/2016 14:14,1/2/2016 15:01,1,13.6,-73.7902832,40.64374924,1,Y,-73.95851898,40.76155853,2,2.5,0,0.5,0,5.54,0.3,8.84
10405,2,1/2/2016 14:14,1/2/2016 14:48,1,10.8,-73.78803253,40.64154434,1,N,-73.88298035,40.73217773,1,34.5,0,0.5,2,0,0.3,37.3
10406,2,1/2/2016 14:15,1/2/2016 14:51,1,14.5,-73.78195953,40.64474106,1,N,-73.92366791,40.7373085,2,42.5,0,0.5,0,0,0.3,43.3
10407,2,1/2/2016 14:15,1/2/2016 15:01,1,16.58,-73.77667999,40.64537048,1,N,-73.96323395,40.71668625,1,49,0,0.5,9.96,0,0.3,59.76
10408,2,1/2/2016 14:15,1/2/2016 14:15,2,0.01,-73.77671814,40.64527893,1,N,-73.77696991,40.64627075,2,2.5,0,0.5,0,0,0.3,3.3
10409,1,1/2/2016 14:15,1/2/2016 15:00,2,18.1,-73.79011536,40.64679337,2,N,-73.98065948,40.76449585,1,52,0,0.5,0,5.33,0.3,58.13
10410,2,1/2/2016 14:15,1/2/2016 14:48,1,13.25,-73.78209686,40.6447525,1,N,-73.90209961,40.7706871,2,38.5,0,0.5,0,0,0.3,39.3
10411,2,1/2/2016 14:16,1/2/2016 14:59,2,20.9,-73.77739716,40.64662933,2,N,-73.93939209,40.84807968,2,52,0,0.5,0,5.54,0.3,58.34
10412,2,1/2/2016 14:16,1/2/2016 14:57,1,17.87,-73.78202057,40.64474869,1,N,-73.94460297,40.71975327,2,50.5,0,0.5,0,0,0.3,51.3
10413,1,1/2/2016 14:16,1/2/2016 14:34,3,9.1,-73.78829193,40.64162064,1,N,-73.73101044,40.72460556,2,26,0,0.5,0,0,0.3,26.8
10414,1,1/2/2016 14:16,1/2/2016 14:54,2,14.2,-73.78232574,40.64453888,1,N,-73.92230225,40.76709747,1,42.5,0,0.5,4,0,0.3,47.3
10415,2,1/2/2016 14:16,1/2/2016 14:54,1,18.09,-73.77695465,40.64619827,2,N,-73.97853851,40.7298317,1,52,0,0.5,17.5,5.54,0.3,75.84
10416,1,1/2/2016 14:16,1/2/2016 14:54,1,19,-73.78246307,40.64438248,1,N,-73.97543335,40.63797379,2,54,0,0.5,0,0,0.3,54.8
10417,1,1/2/2016 14:17,1/2/2016 15:04,1,19.4,-73.78929901,40.64280319,2,N,-73.97533417,40.74627686,2,52,0,0.5,0,5.54,0.3,58.34
10418,2,1/2/2016 14:17,1/2/2016 15:13,1,21.78,-73.77661896,40.64535904,1,N,-73.96736145,40.67744064,1,63.5,0,0.5,12.86,0,0.3,77.16
10419,2,1/2/2016 14:17,1/2/2016 14:55,1,17.09,-73.78260803,40.64449692,2,N,-73.98199463,40.74031067,2,52,0,0.5,0,5.54,0.3,58.34
10420,2,1/2/2016 14:17,1/2/2016 15:03,1,18.32,-73.78369904,40.64653015,2,N,-73.99302673,40.75664902,1,52,0,0.5,11.67,5.54,0.3,70.01
10421,1,1/2/2016 14:17,1/2/2016 14:54,1,20.5,-73.79066467,40.6465416,2,N,-73.96846008,40.76499557,1,52,0,0.5,12.66,5.54,0.3,71
10422,2,1/2/2016 14:17,1/2/2016 14:59,1,17.44,-73.80303192,40.6482048,2,N,-73.99271393,40.73039627,1,52,0,0.5,11.67,5.54,0.3,70.01
10423,1,1/2/2016 14:17,1/2/2016 14:57,4,13.7,-73.78193665,40.64475632,1,N,-73.84983826,40.78484344,2,42,0,0.5,0,0,0.3,42.8
10424,2,1/2/2016 14:17,1/2/2016 14:50,1,12.47,-73.78998566,40.64361572,1,N,-73.8751297,40.7733078,2,37.5,0,0.5,0,0,0.3,38.3
10425,2,1/2/2016 14:17,1/2/2016 15:10,1,20.58,-73.78279877,40.6445694,2,N,-73.97564697,40.79450989,1,52,0,0.5,10.56,0,0.3,63.36
10426,2,1/2/2016 14:18,1/2/2016 15:04,2,19.39,-73.78030396,40.64596176,2,N,-73.96416473,40.80313873,1,52,0,0.5,10,5.54,0.3,68.34
10427,1,1/2/2016 14:18,1/2/2016 14:57,1,12.7,-73.77669525,40.64480972,1,Y,-73.79387665,40.75549316,2,39,0,0.5,0,0,0.3,39.8
10428,1,1/2/2016 14:18,1/2/2016 14:49,3,12.2,-73.78816223,40.64154434,1,N,-73.87966156,40.76788712,2,36,0,0.5,0,0,0.3,36.8
10429,2,1/2/2016 14:18,1/2/2016 15:09,2,19.12,-73.78235626,40.64466095,2,N,-73.96331024,40.80524063,2,52,0,0.5,0,5.54,0.3,58.34
10430,1,1/2/2016 14:18,1/2/2016 15:01,3,18.9,-73.78263092,40.64417267,2,N,-73.95334625,40.78569412,1,52,0,0.5,10,5.54,0.3,68.34
10431,2,1/2/2016 14:18,1/2/2016 15:03,1,17.07,-73.7877655,40.64207077,1,N,-73.96392059,40.71887589,1,50.5,0,0.5,10.26,0,0.3,61.56
10432,1,1/2/2016 14:18,1/2/2016 15:06,1,18.6,-73.7767868,40.6451149,2,N,-73.98323822,40.723423,1,52,0,0.5,15.8,0,0.3,68.6
10433,1,1/2/2016 14:18,1/2/2016 15:04,2,19,-73.78977966,40.64328766,2,N,-73.94733429,40.78383636,1,52,0,0.5,6,5.54,0.3,64.34
10434,1,1/2/2016 14:18,1/2/2016 14:18,2,4,-73.79012299,40.64687347,2,N,-73.79012299,40.64687347,1,52,0,0.5,14.55,5.54,0.3,72.89
10435,2,1/2/2016 14:18,1/2/2016 14:46,1,12.76,-73.78982544,40.64408112,1,N,-73.87243652,40.77428436,2,36.5,0,0.5,0,0,0.3,37.3
10436,1,1/2/2016 14:18,1/2/2016 14:58,3,12.4,-73.77670288,40.64530182,1,N,-73.96092987,40.6872139,1,39.5,0,0.5,8.05,0,0.3,48.35
10437,1,1/2/2016 14:19,1/2/2016 14:58,4,17.5,-73.78830719,40.64739609,2,N,-73.9797287,40.76120758,2,52,0,0.5,0,5.54,0.3,58.34
10438,1,1/2/2016 14:19,1/2/2016 14:59,1,16.5,-73.80604553,40.66566849,1,N,-73.98260498,40.74504852,2,48.5,0,0.5,0,5.54,0.3,54.84
10439,2,1/2/2016 14:19,1/2/2016 14:58,3,18.66,-73.79013824,40.64680099,2,N,-73.95436096,40.78105927,1,52,0,0.5,7,5.54,0.3,65.34
10440,1,1/2/2016 14:19,1/2/2016 15:14,2,18.2,-73.7813797,40.64491272,2,N,-73.98648834,40.76698685,1,52,0,0.5,13.2,0,0.3,66
10441,2,1/2/2016 14:19,1/2/2016 14:43,1,6.9,-73.77671814,40.64522171,1,N,-73.83084869,40.70312119,1,23,0,0.5,5.95,0,0.3,29.75
10442,2,1/2/2016 14:19,1/2/2016 14:52,2,17.11,-73.78116608,40.64502335,2,N,-73.97232056,40.74936676,2,52,0,0.5,0,5.54,0.3,58.34
10443,1,1/2/2016 14:19,1/2/2016 15:00,2,20.6,-73.78183746,40.64485931,2,N,-73.95822906,40.77114868,1,52,0,0.5,11.65,5.54,0.3,69.99
10444,1,1/2/2016 14:19,1/2/2016 14:54,1,14.2,-73.7768631,40.6457901,1,N,-73.92141724,40.77290726,2,41.5,0,0.5,0,0,0.3,42.3
10445,2,1/2/2016 14:19,1/2/2016 15:09,2,19.79,-73.79014587,40.64652634,2,N,-74.00769043,40.70495224,1,52,0,0.5,10.56,0,0.3,63.36
10446,2,1/2/2016 14:19,1/2/2016 15:17,1,21.35,-73.7898407,40.64343643,2,N,-73.97134399,40.78443146,1,52,0,0.5,10,5.54,0.3,68.34
10447,2,1/2/2016 14:20,1/2/2016 14:59,1,15.62,-73.78988647,40.64683151,1,N,-73.89578247,40.76639938,2,46.5,0,0.5,0,0,0.3,47.3
10448,2,1/2/2016 14:20,1/2/2016 14:52,1,14.55,-73.78978729,40.64690399,1,N,-73.920578,40.7597847,1,42.5,0,0.5,8.66,0,0.3,51.96
10449,2,1/2/2016 14:20,1/2/2016 14:27,1,3.33,-73.78946686,40.64730835,1,N,-73.78182983,40.66659164,1,11.5,0,0.5,0,0,0.3,12.3
10450,2,1/2/2016 14:20,1/2/2016 15:01,2,18.5,-73.78131866,40.64492416,2,N,-73.98606873,40.75026703,2,52,0,0.5,0,5.54,0.3,58.34
10451,1,1/2/2016 14:20,1/2/2016 15:00,3,17.2,-73.7767868,40.64545441,2,N,-73.99012756,40.75153732,1,52,0,0.5,0,5.54,0.3,58.34
10452,1,1/2/2016 14:20,1/2/2016 14:47,1,11.3,-73.78224182,40.64447403,1,N,-73.92940521,40.62390518,2,34,0,0.5,0,0,0.3,34.8
10453,2,1/2/2016 14:20,1/2/2016 15:08,3,18.52,-73.77657318,40.64535904,2,N,-73.99623871,40.72216034,1,52,0,0.5,5,0,0.3,57.8
10454,2,1/2/2016 14:20,1/2/2016 15:06,1,13.97,-73.78227234,40.64463043,1,N,-73.99610901,40.69285583,1,45,0,0.5,0,0,0.3,45.8
10455,1,1/2/2016 14:21,1/2/2016 15:04,1,20.6,-73.79014587,40.6436882,2,N,-73.9690094,40.79341507,1,52,0,0.5,10,5.54,0.3,68.34
10456,1,1/2/2016 14:21,1/2/2016 15:12,2,21.3,-73.78199005,40.64445114,2,N,-73.93980408,40.84349442,2,52,0,0.5,0,5.54,0.3,58.34
10457,1,1/2/2016 14:21,1/2/2016 15:05,1,18.6,-73.78979492,40.64373779,2,N,-73.9877243,40.73089981,1,52,0,0.5,8,5.54,0.3,66.34
10458,2,1/2/2016 14:21,1/2/2016 15:07,1,16.01,-73.78620911,40.65214157,2,N,-73.95811462,40.76036453,1,52,0,0.5,10.56,0,0.3,63.36
10459,2,1/2/2016 14:21,1/2/2016 14:55,2,11.83,-73.7900238,40.64341354,1,N,-73.86340332,40.76890564,2,36,0,0.5,0,0,0.3,36.8
10460,2,1/2/2016 14:21,1/2/2016 15:13,1,18.48,-73.78985596,40.64347076,2,N,-73.99578857,40.74263382,2,52,0,0.5,0,5.54,0.3,58.34
10461,1,1/2/2016 14:21,1/2/2016 15:20,1,21.8,-73.78934479,40.64155579,2,N,-73.99121094,40.77474594,1,52,0,0.5,7.5,5.54,0.3,65.84
10462,2,1/2/2016 14:21,1/2/2016 15:13,1,18.38,-73.79007721,40.64376831,2,N,-73.99146271,40.71672821,1,52,0,0.5,10.56,0,0.3,63.36
10463,1,1/2/2016 14:21,1/2/2016 15:05,2,16.2,-73.77671051,40.64529419,1,N,-73.95966339,40.71139145,2,49,0,0.5,0,0,0.3,49.8
