id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,pickup_cords,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,dropoff_cords,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
11413,2,1/2/2016 10:50,1/2/2016 11:18,1,17.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98616791,40.74526978,"-73.986167910000000,40.745269780000000",1,52,0,0.5,5,5.54,0.3,63.34
11414,1,1/2/2016 10:50,1/2/2016 11:24,4,18.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98825073,40.76911926,"-73.988250730000000,40.769119260000000",1,52,0,0.5,10.55,0,0.3,63.35
11415,1,1/2/2016 10:50,1/2/2016 11:18,1,17.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96711731,40.75682449,"-73.967117310000000,40.756824490000000",1,52,0,0.5,11.65,5.54,0.3,69.99
11416,2,1/2/2016 10:51,1/2/2016 11:27,2,20.83,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96396637,40.7745285,"-73.963966370000000,40.774528500000000",2,52,0,0.5,0,5.54,0.3,58.34
11417,1,1/2/2016 10:51,1/2/2016 11:19,1,15.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96134186,40.64268494,"-73.961341860000000,40.642684940000000",1,44.5,0,0.5,9.05,0,0.3,54.35
11418,2,1/2/2016 10:51,1/2/2016 11:20,1,18.68,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97837067,40.72878647,"-73.978370670000000,40.728786470000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11419,2,1/2/2016 10:51,1/2/2016 11:30,1,14.06,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9797821,40.67746353,"-73.979782100000000,40.677463530000000",1,43,0,0.5,10.95,0,0.3,54.75
11420,2,1/2/2016 10:51,1/2/2016 11:28,1,21.35,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97695923,40.78078079,"-73.976959230000000,40.780780790000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11421,1,1/2/2016 10:51,1/2/2016 11:20,1,16.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94239044,40.75149918,"-73.942390440000000,40.751499180000000",2,45,0,0.5,0,0,0.3,45.8
11422,2,1/2/2016 10:51,1/2/2016 11:28,1,22.32,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99848938,40.68829346,"-73.998489380000000,40.688293460000000",1,60,0,0.5,9,0,0.3,69.8
11423,2,1/2/2016 10:52,1/2/2016 11:01,1,5.81,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.73548126,40.67562103,"-73.735481260000000,40.675621030000000",2,17.5,0,0.5,0,0,0.3,18.3
11424,1,1/2/2016 10:52,1/2/2016 11:01,1,5.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.73880768,40.71136093,"-73.738807680000000,40.711360930000000",2,16,0,0.5,0,0,0.3,16.8
11425,1,1/2/2016 10:52,1/2/2016 11:15,1,9.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.91599274,40.6990509,"-73.915992740000000,40.699050900000000",1,30,0,0.5,5,0,0.3,35.8
11426,2,1/2/2016 10:52,1/2/2016 11:20,1,17.65,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96647644,40.75572586,"-73.966476440000000,40.755725860000000",1,52,0,0.5,0,5.54,0.3,58.34
11427,2,1/2/2016 10:52,1/2/2016 11:35,1,23.12,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98890686,40.76594162,"-73.988906860000000,40.765941620000000",1,52,0,0.5,7,5.54,0.3,65.34
11428,1,1/2/2016 10:53,1/2/2016 11:33,2,23.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.01589203,40.71070862,"-74.015892030000000,40.710708620000000",1,52,0,0.5,7,0,0.3,59.8
11429,2,1/2/2016 10:53,1/2/2016 11:11,2,11.48,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.86170959,40.76837921,"-73.861709590000000,40.768379210000000",2,31.5,0,0.5,0,0,0.3,32.3
11430,1,1/2/2016 10:53,1/2/2016 11:31,2,18.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97959137,40.7647438,"-73.979591370000000,40.764743800000000",2,52,0,0.5,0,5.54,0.3,58.34
11431,1,1/2/2016 10:54,1/2/2016 11:20,2,15.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.93708801,40.63334656,"-73.937088010000000,40.633346560000000",1,43.5,0,0.5,6,0,0.3,50.3
11432,1,1/2/2016 10:54,1/2/2016 11:19,1,11.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94225311,40.6764679,"-73.942253110000000,40.676467900000000",2,33,0,0.5,0,0,0.3,33.8
11433,2,1/2/2016 10:54,1/2/2016 11:31,1,18.87,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00179291,40.71672821,"-74.001792910000000,40.716728210000000",1,52,0,0.5,10.56,0,0.3,63.36
11434,2,1/2/2016 10:54,1/2/2016 11:24,1,18.81,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98822784,40.73113632,"-73.988227840000000,40.731136320000000",1,52,0,0.5,5,5.54,0.3,63.34
11435,2,1/2/2016 10:54,1/2/2016 11:31,1,18.11,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96614075,40.75637817,"-73.966140750000000,40.756378170000000",1,52,0,0.5,13.2,0,0.3,66
11436,2,1/2/2016 10:54,1/2/2016 11:19,1,16.85,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97290039,40.75486755,"-73.972900390000000,40.754867550000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11437,1,1/2/2016 10:54,1/2/2016 11:37,1,18.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98129272,40.7749176,"-73.981292720000000,40.774917600000000",1,52,0,0.5,8.2,0,0.3,61
11438,1,1/2/2016 10:54,1/2/2016 11:22,1,18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98460388,40.73950958,"-73.984603880000000,40.739509580000000",2,52,0,0.5,0,5.54,0.3,58.34
11439,1,1/2/2016 10:54,1/2/2016 11:28,1,12.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95304108,40.66300583,"-73.953041080000000,40.663005830000000",1,37.5,0,0.5,7.66,0,0.3,45.96
11440,1,1/2/2016 10:55,1/2/2016 11:29,1,24.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.84593964,40.89910889,"-73.845939640000000,40.899108890000000",2,66,0,0.5,0,5.54,0.3,72.34
11441,2,1/2/2016 10:55,1/2/2016 11:29,2,22.35,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.01544952,40.70526505,"-74.015449520000000,40.705265050000000",1,52,0,0.5,9,5.54,0.3,67.34
11442,2,1/2/2016 10:55,1/2/2016 11:27,1,18.07,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99038696,40.75669098,"-73.990386960000000,40.756690980000000",1,52,0,0.5,6.5,5.54,0.3,64.84
11443,2,1/2/2016 10:55,1/2/2016 11:45,1,22.78,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",5,N,-74.03556061,40.72369766,"-74.035560610000000,40.723697660000000",1,105,0,0.5,0,12.5,0.3,118.3
11444,2,1/2/2016 10:56,1/2/2016 11:22,1,16.81,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97433472,40.74409866,"-73.974334720000000,40.744098660000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11445,1,1/2/2016 10:56,1/2/2016 11:33,1,18.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,Y,-74.01079559,40.72362518,"-74.010795590000000,40.723625180000000",1,52,0,0.5,10.55,0,0.3,63.35
11446,2,1/2/2016 10:56,1/2/2016 11:23,1,19.11,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94992828,40.78552246,"-73.949928280000000,40.785522460000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11447,2,1/2/2016 10:56,1/2/2016 11:19,1,16.97,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.93276215,40.79566574,"-73.932762150000000,40.795665740000000",1,52,0,0.5,8,5.54,0.3,66.34
11448,1,1/2/2016 10:56,1/2/2016 11:26,2,19,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9850769,40.69252777,"-73.985076900000000,40.692527770000000",1,51.5,0,0.5,10.46,0,0.3,62.76
11449,2,1/2/2016 10:56,1/2/2016 11:08,1,6.61,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.74091339,40.6827774,"-73.740913390000000,40.682777400000000",2,20,0,0.5,0,0,0.3,20.8
11450,2,1/2/2016 10:56,1/2/2016 11:27,1,19.46,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94637299,40.82455063,"-73.946372990000000,40.824550630000000",1,52,0,0.5,6,5.54,0.3,64.34
11451,1,1/2/2016 10:56,1/2/2016 11:22,1,16,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.60819244,40.70044708,"-73.608192440000000,40.700447080000000",2,43,0,0.5,0,0,0.3,43.8
11452,2,1/2/2016 10:58,1/2/2016 11:26,3,18.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97079468,40.69255829,"-73.970794680000000,40.692558290000000",1,50.5,0,0.5,10.26,0,0.3,61.56
11453,2,1/2/2016 10:58,1/2/2016 11:25,1,15.92,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95500946,40.72076797,"-73.955009460000000,40.720767970000000",1,43.5,0,0.5,0,0,0.3,44.3
11454,2,1/2/2016 10:59,1/2/2016 11:25,4,16.74,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96199799,40.71350861,"-73.961997990000000,40.713508610000000",1,45.5,0,0.5,5,0,0.3,51.3
11455,1,1/2/2016 10:59,1/2/2016 11:26,1,16.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94824982,40.70742416,"-73.948249820000000,40.707424160000000",1,45,0,0.5,9.15,0,0.3,54.95
11456,2,1/2/2016 10:59,1/2/2016 11:00,1,0.03,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.78803253,40.64149094,"-73.788032530000000,40.641490940000000",2,2.5,0,0.5,0,0,0.3,3.3
11457,1,1/2/2016 10:59,1/2/2016 11:26,1,19.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95210266,40.77711487,"-73.952102660000000,40.777114870000000",1,52,0,0.5,8,5.54,0.3,66.34
11458,2,1/2/2016 11:00,1/2/2016 11:29,1,17.09,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95861816,40.7654953,"-73.958618160000000,40.765495300000000",1,52,0,0.5,13.2,0,0.3,66
11459,2,1/2/2016 11:01,1/2/2016 11:42,1,36.93,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",3,N,-74.17688751,40.69483948,"-74.176887510000000,40.694839480000000",1,112.5,0,0,34.56,60,0.3,207.36
11460,1,1/2/2016 11:01,1/2/2016 11:44,1,12.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.93131256,40.70648956,"-73.931312560000000,40.706489560000000",1,41.5,0,0.5,10,0,0.3,52.3
11461,2,1/2/2016 11:01,1/2/2016 11:15,2,3.49,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79138184,40.68229675,"-73.791381840000000,40.682296750000000",2,14,0,0.5,0,0,0.3,14.8
11462,2,1/2/2016 11:01,1/2/2016 11:30,1,17.76,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97901154,40.74287033,"-73.979011540000000,40.742870330000000",1,52,0,0.5,5.83,5.54,0.3,64.17
11463,1,1/2/2016 11:01,1/2/2016 11:31,2,20.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00511932,40.71094131,"-74.005119320000000,40.710941310000000",1,52,0,0.5,10,0,0.3,62.8
11464,2,1/2/2016 11:01,1/2/2016 11:34,4,19.42,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95934296,40.78097916,"-73.959342960000000,40.780979160000000",1,52,0,0.5,10,5.54,0.3,68.34
11465,2,1/2/2016 11:01,1/2/2016 11:33,2,19.25,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.95503235,40.80493927,"-73.955032350000000,40.804939270000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11466,1,1/2/2016 11:02,1/2/2016 11:28,1,17.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96779633,40.69605637,"-73.967796330000000,40.696056370000000",1,46.5,0,0.5,11.8,0,0.3,59.1
11467,1,1/2/2016 11:02,1/2/2016 11:28,2,17.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98633575,40.73295975,"-73.986335750000000,40.732959750000000",2,52,0,0.5,0,5.54,0.3,58.34
11468,1,1/2/2016 11:02,1/2/2016 11:49,2,15.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99111176,40.69218826,"-73.991111760000000,40.692188260000000",2,49.5,0,0.5,0,0,0.3,50.3
11469,1,1/2/2016 11:03,1/2/2016 11:39,1,11.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95816803,40.65311813,"-73.958168030000000,40.653118130000000",2,38.5,0,0.5,0,0,0.3,39.3
11470,1,1/2/2016 11:03,1/2/2016 11:33,1,18.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99766541,40.74016571,"-73.997665410000000,40.740165710000000",1,52,0,0.5,5,5.54,0.3,63.34
11471,2,1/2/2016 11:04,1/2/2016 11:41,1,18.89,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99311829,40.72621155,"-73.993118290000000,40.726211550000000",2,52,0,0.5,0,5.54,0.3,58.34
11472,2,1/2/2016 11:04,1/2/2016 11:25,1,14.25,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89692688,40.75159836,"-73.896926880000000,40.751598360000000",1,38.5,0,0.5,7.86,0,0.3,47.16
11473,1,1/2/2016 11:05,1/2/2016 12:02,3,47.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",5,N,-74.28968048,40.80046463,"-74.289680480000000,40.800464630000000",1,200,0,0,10,22.24,0.3,232.54
11474,2,1/2/2016 11:05,1/2/2016 11:40,1,18.36,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00135803,40.74626541,"-74.001358030000000,40.746265410000000",1,52,0,0.5,7.5,5.54,0.3,65.84
11475,1,1/2/2016 11:05,1/2/2016 11:16,3,5.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.73214722,40.67830276,"-73.732147220000000,40.678302760000000",2,17.5,0,0.5,0,0,0.3,18.3
11476,2,1/2/2016 11:06,1/2/2016 11:46,1,29.07,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.72077179,40.97343445,"-73.720771790000000,40.973434450000000",1,75.5,0,0.5,20.46,5.54,0.3,102.3
11477,2,1/2/2016 11:06,1/2/2016 11:27,1,14.54,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9224472,40.764328,"-73.922447200000000,40.764328000000000",1,39.5,0,0.5,8.06,0,0.3,48.36
11478,1,1/2/2016 11:06,1/2/2016 11:38,2,17.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98020935,40.76357269,"-73.980209350000000,40.763572690000000",2,52,0,0.5,0,5.54,0.3,58.34
11479,1,1/2/2016 11:07,1/2/2016 11:33,1,17.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96884155,40.75650787,"-73.968841550000000,40.756507870000000",1,52,0,0.5,5.83,5.54,0.3,64.17
11480,2,1/2/2016 11:09,1/2/2016 11:37,1,19.19,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96349335,40.71775818,"-73.963493350000000,40.717758180000000",1,51.5,0,0.5,10.46,0,0.3,62.76
11481,2,1/2/2016 11:09,1/2/2016 11:30,1,14.95,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.59269714,40.67558289,"-73.592697140000000,40.675582890000000",2,40,0,0.5,0,0,0.3,40.8
11482,1,1/2/2016 11:10,1/2/2016 11:42,1,19.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9598465,40.78128052,"-73.959846500000000,40.781280520000000",1,52,0,0.5,14.55,5.54,0.3,72.89
11483,1,1/2/2016 11:10,1/2/2016 11:40,1,20.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.93636322,40.85041809,"-73.936363220000000,40.850418090000000",2,52,0,0.5,0,5.54,0.3,58.34
11484,2,1/2/2016 11:10,1/2/2016 11:21,1,5.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.81136322,40.70120621,"-73.811363220000000,40.701206210000000",2,18.5,0,0.5,0,0,0.3,19.3
11485,1,1/2/2016 11:11,1/2/2016 11:44,3,17.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9890976,40.75729752,"-73.989097600000000,40.757297520000000",2,52,0,0.5,0,5.54,0.3,58.34
11486,2,1/2/2016 11:12,1/2/2016 11:49,2,13.74,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.98284149,40.65953064,"-73.982841490000000,40.659530640000000",1,42,0,0.5,12.84,0,0.3,55.64
11487,2,1/2/2016 11:12,1/2/2016 11:39,2,17.58,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98568726,40.74072647,"-73.985687260000000,40.740726470000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11488,2,1/2/2016 11:12,1/2/2016 11:28,4,5.58,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.75335693,40.69298172,"-73.753356930000000,40.692981720000000",2,19,0,0.5,0,0,0.3,19.8
11489,1,1/2/2016 11:12,1/2/2016 11:30,1,11.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.71588135,40.75779724,"-73.715881350000000,40.757797240000000",1,32.5,0,0.5,9.95,0,0.3,43.25
11490,2,1/2/2016 11:13,1/2/2016 11:43,1,16.97,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96243286,40.75803375,"-73.962432860000000,40.758033750000000",2,52,0,0.5,0,0,0.3,52.8
11491,2,1/2/2016 11:13,1/2/2016 11:41,1,17.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96965027,40.76290894,"-73.969650270000000,40.762908940000000",1,52,0,0.5,10.56,0,0.3,63.36
11492,2,1/2/2016 11:13,1/2/2016 11:50,2,21.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99445343,40.73059845,"-73.994453430000000,40.730598450000000",1,52,0,0.5,10.56,0,0.3,63.36
11493,1,1/2/2016 11:13,1/2/2016 11:40,1,17.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97462463,40.75619125,"-73.974624630000000,40.756191250000000",2,52,0,0.5,0,5.54,0.3,58.34
11494,2,1/2/2016 11:14,1/2/2016 12:38,1,19.59,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98526764,40.75722122,"-73.985267640000000,40.757221220000000",2,52,0,0.5,0,0,0.3,52.8
11495,2,1/2/2016 11:15,1/2/2016 11:46,2,19.86,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96399689,40.79227448,"-73.963996890000000,40.792274480000000",2,52,0,0.5,0,5.54,0.3,58.34
11496,2,1/2/2016 11:15,1/2/2016 11:47,4,21.52,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97238159,40.75578308,"-73.972381590000000,40.755783080000000",1,52,0,0.5,10,5.54,0.3,68.34
11497,1,1/2/2016 11:16,1/2/2016 11:39,1,9.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.90817261,40.69522858,"-73.908172610000000,40.695228580000000",1,28.5,0,0.5,5.86,0,0.3,35.16
11498,2,1/2/2016 11:16,1/2/2016 11:48,2,19.59,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97792816,40.71340942,"-73.977928160000000,40.713409420000000",1,52,0,0.5,17.5,5.54,0.3,75.84
11499,2,1/2/2016 11:16,1/2/2016 11:54,1,19.89,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00169373,40.73149872,"-74.001693730000000,40.731498720000000",2,52,0,0.5,0,0,0.3,52.8
11500,1,1/2/2016 11:16,1/2/2016 11:54,1,21.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97679901,40.78784943,"-73.976799010000000,40.787849430000000",1,52,0,0.5,11.65,5.54,0.3,69.99
11501,2,1/2/2016 11:16,1/2/2016 11:27,3,4.73,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.778862,40.67306519,"-73.778862000000000,40.673065190000000",2,15.5,0,0.5,0,0,0.3,16.3
11502,2,1/2/2016 11:16,1/2/2016 11:46,1,9.75,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.8293457,40.7579689,"-73.829345700000000,40.757968900000000",1,32.5,0,0.5,1,0,0.3,34.3
11503,2,1/2/2016 11:17,1/2/2016 11:56,1,18.63,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98667908,40.7584877,"-73.986679080000000,40.758487700000000",2,52,0,0.5,0,0,0.3,52.8
11504,1,1/2/2016 11:17,1/2/2016 11:35,2,13.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.93473053,40.58401871,"-73.934730530000000,40.584018710000000",2,37,0,0.5,0,0,0.3,37.8
11505,2,1/2/2016 11:17,1/2/2016 11:43,1,15.89,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9567337,40.74483871,"-73.956733700000000,40.744838710000000",1,44,0,0.5,6,0,0.3,50.8
11506,2,1/2/2016 11:17,1/2/2016 11:57,1,12.18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96070099,40.65997696,"-73.960700990000000,40.659976960000000",1,40.5,0,0.5,0,0,0.3,41.3
11507,2,1/2/2016 11:17,1/2/2016 11:30,1,6.47,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.72879028,40.65213013,"-73.728790280000000,40.652130130000000",2,19,0,0.5,0,0,0.3,19.8
11508,2,1/2/2016 11:17,1/2/2016 11:51,1,24.62,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89851379,40.89573669,"-73.898513790000000,40.895736690000000",1,65,0,0.5,10,5.54,0.3,81.34
11509,2,1/2/2016 11:17,1/2/2016 11:44,1,18.23,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98491669,40.73230743,"-73.984916690000000,40.732307430000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11510,1,1/2/2016 11:18,1/2/2016 11:38,1,13.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.90992737,40.76199341,"-73.909927370000000,40.761993410000000",1,38,0,0.5,7.75,0,0.3,46.55
11511,2,1/2/2016 11:19,1/2/2016 11:44,1,17.26,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97374725,40.75156403,"-73.973747250000000,40.751564030000000",2,52,0,0.5,0,5.54,0.3,58.34
11512,1,1/2/2016 11:20,1/2/2016 11:33,2,9.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.82350159,40.7408905,"-73.823501590000000,40.740890500000000",1,26.5,0,0.5,5.45,0,0.3,32.75
11513,1,1/2/2016 11:20,1/2/2016 11:30,2,4.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79395294,40.66735458,"-73.793952940000000,40.667354580000000",2,15,0,0.5,0,0,0.3,15.8
11514,1,1/2/2016 11:20,1/2/2016 11:48,1,19.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96071625,40.77236938,"-73.960716250000000,40.772369380000000",1,52,0,0.5,14.55,5.54,0.3,72.89
11515,2,1/2/2016 11:20,1/2/2016 12:01,2,12.56,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95478058,40.6665535,"-73.954780580000000,40.666553500000000",2,40.5,0,0.5,0,0,0.3,41.3
11516,2,1/2/2016 11:20,1/2/2016 11:29,1,4.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79830933,40.6673584,"-73.798309330000000,40.667358400000000",2,13,0,0.5,0,0,0.3,13.8
11517,2,1/2/2016 11:21,1/2/2016 11:49,1,18.86,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.94249725,40.79458618,"-73.942497250000000,40.794586180000000",2,52,0,0.5,0,5.54,0.3,58.34
11518,2,1/2/2016 11:21,1/2/2016 11:56,1,11.71,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95039368,40.66629028,"-73.950393680000000,40.666290280000000",2,37,0,0.5,0,0,0.3,37.8
11519,2,1/2/2016 11:21,1/2/2016 11:49,2,17.99,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98535156,40.73759079,"-73.985351560000000,40.737590790000000",2,52,0,0.5,0,5.54,0.3,58.34
11520,2,1/2/2016 11:21,1/2/2016 11:56,1,21.22,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97650146,40.79174042,"-73.976501460000000,40.791740420000000",1,52,0,0.5,11.67,5.54,0.3,70.01
11521,2,1/2/2016 11:21,1/2/2016 11:44,1,14.08,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9624939,40.76145935,"-73.962493900000000,40.761459350000000",2,38.5,0,0.5,0,0,0.3,39.3
11522,1,1/2/2016 11:22,1/2/2016 11:50,2,17.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98695374,40.7418251,"-73.986953740000000,40.741825100000000",2,52,0,0.5,0,5.54,0.3,58.34
11523,1,1/2/2016 11:22,1/2/2016 11:47,2,8.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.87063599,40.70923233,"-73.870635990000000,40.709232330000000",2,27,0,0.5,0,0,0.3,27.8
11524,2,1/2/2016 11:22,1/2/2016 11:37,1,7.06,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.84336853,40.71697617,"-73.843368530000000,40.716976170000000",2,22,0,0.5,0,0,0.3,22.8
11525,1,1/2/2016 11:22,1/2/2016 11:59,1,19.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00224304,40.72799683,"-74.002243040000000,40.727996830000000",2,52,0,0.5,0,0,0.3,52.8
11526,1,1/2/2016 11:22,1/2/2016 11:47,1,17.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98479462,40.71749115,"-73.984794620000000,40.717491150000000",1,52,0,0.5,10.55,0,0.3,63.35
