id,vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,pickup_cords,ratecodeid,store_and_fwd_flag,dropoff_latitude,dropoff_longitude,dropoff_cords,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
44337,2,2/3/2016 13:23,2/3/2016 14:06,1,17.87,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97447205,40.75733566,"-73.974472045898438,40.757335662841797",1,52,0,0.5,0,5.54,0.3,58.34
44338,1,2/3/2016 13:23,2/3/2016 14:09,2,16.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97361755,40.75519562,"-73.973617553710938,40.755195617675781",2,52,0,0.5,0,5.54,0.3,58.34
44339,2,2/3/2016 13:23,2/3/2016 14:36,1,19.42,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99764252,40.69252014,"-73.997642517089844,40.692520141601563",1,63,0,0.5,12.76,0,0.3,76.56
44340,1,2/3/2016 13:23,2/3/2016 14:05,1,16.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98442841,40.7458992,"-73.984428405761719,40.745899200439453",1,52,0,0.5,11.65,5.54,0.3,69.99
44341,2,2/3/2016 13:23,2/3/2016 14:02,1,14.66,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95024872,40.61863327,"-73.950248718261719,40.618633270263672",2,42.5,0,0.5,0,0,0.3,43.3
44342,1,2/3/2016 13:24,2/3/2016 13:39,2,5.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.83203888,40.68658066,"-73.832038879394531,40.686580657958984",1,19.5,0,0.5,4.05,0,0.3,24.35
44343,2,2/3/2016 13:24,2/3/2016 14:21,1,15.98,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94950104,40.71030426,"-73.949501037597656,40.710304260253906",1,51,0,0.5,12.95,0,0.3,64.75
44344,2,2/3/2016 13:24,2/3/2016 13:54,3,13.97,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.84580231,40.75985718,"-73.845802307128906,40.759857177734375",1,39,0,0.5,7.96,0,0.3,47.76
44345,1,2/3/2016 13:25,2/3/2016 14:07,1,12.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9694519,40.68551636,"-73.969451904296875,40.685516357421875",1,40.5,0,0.5,7,0,0.3,48.3
44346,2,2/3/2016 13:25,2/3/2016 14:19,1,17.64,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98522186,40.75790024,"-73.985221862792969,40.757900238037109",2,52,0,0.5,0,5.54,0.3,58.34
44305,2,2/3/2016 13:25,2/3/2016 14:21,1,18.75,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98514557,40.76123428,"-73.985145568847656,40.761234283447266",2,52,0,0.5,0,5.54,0.3,58.34
44347,2,2/3/2016 13:26,2/3/2016 14:10,1,17.49,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99565887,40.75894928,"-73.995658874511719,40.758949279785156",1,52,0,0.5,14.58,5.54,0.3,72.92
44348,2,2/3/2016 13:26,2/3/2016 14:25,2,17.88,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98554993,40.75767136,"-73.985549926757813,40.757671356201172",1,52,0,0.5,17.5,5.54,0.3,75.84
44349,2,2/3/2016 13:26,2/3/2016 15:26,1,34.63,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97267151,40.75611877,"-73.972671508789063,40.756118774414063",1,52,0,0.5,8,5.54,0.3,66.34
44350,1,2/3/2016 13:26,2/3/2016 14:05,2,17.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97608948,40.75381851,"-73.976089477539063,40.753818511962891",2,52,0,0.5,0,5.54,0.3,58.34
44351,1,2/3/2016 13:26,2/3/2016 14:22,2,18.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97837067,40.76660538,"-73.978370666503906,40.766605377197266",2,52,0,0.5,0,5.54,0.3,58.34
44352,2,2/3/2016 13:26,2/3/2016 14:11,2,17.62,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97267151,40.75591278,"-73.972671508789063,40.755912780761719",1,52,0,0.5,11.67,5.54,0.3,70.01
44353,2,2/3/2016 13:27,2/3/2016 14:21,2,18.06,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98539734,40.76092148,"-73.985397338867187,40.760921478271484",2,52,0,0.5,0,5.54,0.3,58.34
44354,2,2/3/2016 13:27,2/3/2016 14:15,1,21.06,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00540161,40.70744324,"-74.005401611328125,40.707443237304688",1,52,0,0.5,11.67,5.54,0.3,70.01
44355,2,2/3/2016 13:27,2/3/2016 14:23,1,17.28,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98523712,40.75823212,"-73.985237121582031,40.758232116699219",2,52,0,0.5,0,5.54,0.3,58.34
44356,2,2/3/2016 13:27,2/3/2016 14:26,2,18.36,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98548889,40.76212692,"-73.985488891601562,40.762126922607422",2,52,0,0.5,0,5.54,0.3,58.34
44357,2,2/3/2016 13:27,2/3/2016 14:24,2,17.56,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99576569,40.7593689,"-73.995765686035156,40.759368896484375",2,52,0,0.5,0,5.54,0.3,58.34
44358,2,2/3/2016 13:27,2/3/2016 14:16,1,17.98,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99343109,40.75630569,"-73.993431091308594,40.756305694580078",1,52,0,0.5,14.58,5.54,0.3,72.92
44359,1,2/3/2016 13:27,2/3/2016 14:33,1,22.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.01506805,40.70834351,"-74.015068054199219,40.708343505859375",1,52,0,0.5,11.65,5.54,0.3,69.99
44360,1,2/3/2016 13:27,2/3/2016 14:20,1,14.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99788666,40.68732071,"-73.997886657714844,40.687320709228516",1,48,0,0.5,8,0,0.3,56.8
44361,1,2/3/2016 13:28,2/3/2016 14:23,1,20.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98238373,40.76924515,"-73.982383728027344,40.769245147705078",2,52,0,0.5,0,5.54,0.3,58.34
44362,2,2/3/2016 13:28,2/3/2016 14:10,1,19.83,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97171021,40.78636169,"-73.971710205078125,40.786361694335938",2,52,0,0.5,0,5.54,0.3,58.34
44363,2,2/3/2016 13:28,2/3/2016 14:13,1,11.23,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9434433,40.66588593,"-73.943443298339844,40.665885925292969",1,37,0,0.5,7.56,0,0.3,45.36
44364,1,2/3/2016 13:28,2/3/2016 14:15,1,17.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9739151,40.75794983,"-73.973915100097656,40.757949829101563",1,52,0,0.5,10,5.54,0.3,68.34
44365,2,2/3/2016 13:28,2/3/2016 14:14,1,17.84,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9890213,40.74468994,"-73.989021301269531,40.744689941406250",2,52,0,0.5,0,5.54,0.3,58.34
44366,1,2/3/2016 13:29,2/3/2016 14:39,1,18.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.98352051,40.69418335,"-73.983520507812500,40.694183349609375",1,60,0,0.5,12.15,0,0.3,72.95
44367,1,2/3/2016 13:29,2/3/2016 14:02,1,14,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.93359375,40.59983444,"-73.933593750000000,40.599834442138672",2,39,0,0.5,0,0,0.3,39.8
44368,2,2/3/2016 13:29,2/3/2016 14:09,1,17.28,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97439575,40.75059509,"-73.974395751953125,40.750595092773438",1,52,0,0.5,0,5.54,0.3,58.34
44369,1,2/3/2016 13:29,2/3/2016 14:07,2,16.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99235535,40.74894714,"-73.992355346679687,40.748947143554687",2,52,0,0.5,0,5.54,0.3,58.34
44370,1,2/3/2016 13:29,2/3/2016 14:27,3,17.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97934723,40.76211166,"-73.979347229003906,40.762111663818359",2,52,0,0.5,0,5.54,0.3,58.34
44371,1,2/3/2016 13:29,2/3/2016 14:04,1,14.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.93014526,40.70404816,"-73.930145263671875,40.704048156738281",1,41,0,0.5,2,0,0.3,43.8
44372,1,2/3/2016 13:29,2/3/2016 14:39,1,20,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98260498,40.76568604,"-73.982604980468750,40.765686035156250",1,52,0,0.5,6.2,0,0.3,59
44373,1,2/3/2016 13:30,2/3/2016 13:52,2,7.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.73423004,40.6421051,"-73.734230041503906,40.642105102539063",2,24,0,0.5,0,0,0.3,24.8
44374,1,2/3/2016 13:30,2/3/2016 14:26,1,17.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99480438,40.72302246,"-73.994804382324219,40.723022460937500",2,52,0,0.5,0,0,0.3,52.8
44375,2,2/3/2016 13:30,2/3/2016 14:26,1,21.31,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97283936,40.7645607,"-73.972839355468750,40.764560699462891",2,52,0,0.5,0,5.54,0.3,58.34
44376,2,2/3/2016 13:30,2/3/2016 14:31,1,15.07,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-74.00942993,40.67800903,"-74.009429931640625,40.678009033203125",1,49,0,0.5,9.96,0,0.3,59.76
44377,2,2/3/2016 13:31,2/3/2016 14:23,1,12.67,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.95866394,40.66598129,"-73.958663940429688,40.665981292724609",2,43,0,0.5,0,0,0.3,43.8
44378,1,2/3/2016 13:31,2/3/2016 13:58,1,12.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89237213,40.72253418,"-73.892372131347656,40.722534179687500",2,34.5,0,0.5,0,0,0.3,35.3
44379,2,2/3/2016 13:32,2/3/2016 14:12,2,11.95,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.94676208,40.66868591,"-73.946762084960938,40.668685913085937",1,37.5,0,0.5,5,0,0.3,43.3
44380,2,2/3/2016 13:32,2/3/2016 14:58,1,17.58,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97395325,40.75074768,"-73.973953247070312,40.750747680664062",2,52,0,0.5,0,5.54,0.3,58.34
44381,2,2/3/2016 13:32,2/3/2016 13:56,1,7.87,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.88838959,40.67240524,"-73.888389587402344,40.672405242919922",2,24.5,0,0.5,0,0,0.3,25.3
44382,2,2/3/2016 13:32,2/3/2016 14:09,2,17.29,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98264313,40.74617386,"-73.982643127441406,40.746173858642578",1,52,0,0.5,0,5.54,0.3,58.34
44383,2,2/3/2016 13:33,2/3/2016 14:02,1,12.48,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.87194824,40.77401352,"-73.871948242187500,40.774013519287109",1,35.5,0,0.5,0,0,0.3,36.3
44384,1,2/3/2016 13:33,2/3/2016 14:49,1,15.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99279022,40.71286774,"-73.992790222167969,40.712867736816406",1,52,0,0.5,10.55,0,0.3,63.35
44385,2,2/3/2016 13:33,2/3/2016 14:17,1,17.64,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98861694,40.75600052,"-73.988616943359375,40.756000518798828",1,52,0,0.5,8,5.54,0.3,66.34
44386,1,2/3/2016 13:33,2/3/2016 14:18,1,18.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97703552,40.79039383,"-73.977035522460938,40.790393829345703",1,52,0,0.5,11.65,5.54,0.3,69.99
44387,2,2/3/2016 13:33,2/3/2016 13:56,1,8.27,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89528656,40.67366028,"-73.895286560058594,40.673660278320313",2,26,0,0.5,0,0,0.3,26.8
44388,1,2/3/2016 13:33,2/3/2016 14:29,1,19.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98737335,40.72207642,"-73.987373352050781,40.722076416015625",1,52,0,0.5,10,5.54,0.3,68.34
44389,2,2/3/2016 13:34,2/3/2016 14:27,2,17.01,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96927643,40.76652908,"-73.969276428222656,40.766529083251953",1,52,0,0.5,15.84,0,0.3,68.64
44390,1,2/3/2016 13:34,2/3/2016 14:35,1,18.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99970245,40.71957779,"-73.999702453613281,40.719577789306641",1,52,0,0.5,10.55,0,0.3,63.35
44391,1,2/3/2016 13:34,2/3/2016 14:05,1,10.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89913177,40.70817947,"-73.899131774902344,40.708179473876953",2,32,0,0.5,0,0,0.3,32.8
44392,1,2/3/2016 13:34,2/3/2016 13:44,1,4.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.81284332,40.68520355,"-73.812843322753906,40.685203552246094",2,15.5,0,0.5,0,0,0.3,16.3
44393,2,2/3/2016 13:34,2/3/2016 14:12,1,17.72,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97506714,40.75638962,"-73.975067138671875,40.756389617919922",1,52,0,0.5,7.7,5.54,0.3,66.04
44394,1,2/3/2016 13:34,2/3/2016 13:50,1,6.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.82007599,40.71366119,"-73.820075988769531,40.713661193847656",1,21,0,0.5,2,0,0.3,23.8
44395,2,2/3/2016 13:34,2/3/2016 14:13,2,18.37,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97808075,40.71969986,"-73.978080749511719,40.719699859619141",1,52,0,0.5,17.5,5.54,0.3,75.84
44396,2,2/3/2016 13:35,2/3/2016 13:44,4,3.69,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.79023743,40.64682007,"-73.790237426757813,40.646820068359375",1,12.5,0,0.5,2.66,0,0.3,15.96
44397,2,2/3/2016 13:35,2/3/2016 14:19,1,18.26,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00115204,40.73182297,"-74.001152038574219,40.731822967529297",2,52,0,0.5,0,5.54,0.3,58.34
44398,1,2/3/2016 13:35,2/3/2016 14:18,1,17,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99108887,40.74475861,"-73.991088867187500,40.744758605957031",2,52,0,0.5,0,5.54,0.3,58.34
44399,2,2/3/2016 13:35,2/3/2016 14:12,4,15.51,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96829224,40.58146286,"-73.968292236328125,40.581462860107422",1,43,0,0.5,8.76,0,0.3,52.56
44400,2,2/3/2016 13:35,2/3/2016 14:38,1,18.08,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98526001,40.76134109,"-73.985260009765625,40.761341094970703",2,52,0,0.5,0,5.54,0.3,58.34
44401,1,2/3/2016 13:36,2/3/2016 14:17,4,17,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98674774,40.75050354,"-73.986747741699219,40.750503540039063",2,52,0,0.5,0,5.54,0.3,58.34
44402,2,2/3/2016 13:36,2/3/2016 14:30,1,21.22,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97844696,40.77732086,"-73.978446960449219,40.777320861816406",1,52,0,0.5,11.67,5.54,0.3,70.01
44403,1,2/3/2016 13:36,2/3/2016 14:05,1,9.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.82608795,40.74695587,"-73.826087951660156,40.746955871582031",1,30,0,0.5,9.2,0,0.3,40
44404,1,2/3/2016 13:36,2/3/2016 14:32,1,13.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.99252319,40.69128418,"-73.992523193359375,40.691284179687500",1,47,0,0.5,9.55,0,0.3,57.35
44405,1,2/3/2016 13:36,2/3/2016 14:47,1,16.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96350861,40.71860886,"-73.963508605957031,40.718608856201172",2,58,0,0.5,0,0,0.3,58.8
44406,1,2/3/2016 13:37,2/3/2016 14:28,1,15.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.96414948,40.71925354,"-73.964149475097656,40.719253540039063",1,48.5,0,0.5,9.85,0,0.3,59.15
44407,1,2/3/2016 13:37,2/3/2016 15:39,1,31.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.78713989,40.64750671,"-73.787139892578125,40.647506713867188",1,102.5,0,0.5,15,0,0.3,118.3
44408,2,2/3/2016 13:37,2/3/2016 14:12,2,17.09,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96897125,40.75601578,"-73.968971252441406,40.756015777587891",2,52,0,0.5,0,5.54,0.3,58.34
44409,2,2/3/2016 13:37,2/3/2016 14:23,3,16.86,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97534943,40.75037003,"-73.975349426269531,40.750370025634766",1,52,0,0.5,11.67,5.54,0.3,70.01
44410,1,2/3/2016 13:37,2/3/2016 14:27,1,20.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.91297913,40.84182739,"-73.912979125976563,40.841827392578125",2,59.5,0,0.5,0,5.54,0.3,65.84
44411,1,2/3/2016 13:38,2/3/2016 14:50,1,20.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99945068,40.73681259,"-73.999450683593750,40.736812591552734",1,52,0,0.5,8,0,0.3,60.8
44412,1,2/3/2016 13:38,2/3/2016 14:26,4,17.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99338531,40.75270844,"-73.993385314941406,40.752708435058594",2,52,0,0.5,0,5.54,0.3,58.34
44413,2,2/3/2016 13:39,2/3/2016 14:45,1,18.22,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98123169,40.76522446,"-73.981231689453125,40.765224456787109",2,52,0,0.5,0,5.54,0.3,58.34
44414,2,2/3/2016 13:39,2/3/2016 14:32,1,13.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.98886871,40.68883133,"-73.988868713378906,40.688831329345703",1,45,0,0.5,11.45,0,0.3,57.25
44415,1,2/3/2016 13:40,2/3/2016 14:24,1,19.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96305084,40.80949402,"-73.963050842285156,40.809494018554687",1,52,0,0.5,11.66,5.54,0.3,70
44416,2,2/3/2016 13:41,2/3/2016 14:03,1,11.2,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.87135315,40.72851944,"-73.871353149414063,40.728519439697266",2,31.5,0,0.5,0,0,0.3,32.3
44417,2,2/3/2016 13:41,2/3/2016 14:34,1,13.76,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9845047,40.67141724,"-73.984504699707031,40.671417236328125",1,44.5,0,0.5,5,0,0.3,50.3
44418,2,2/3/2016 13:42,2/3/2016 14:03,1,11.23,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.86191559,40.76845551,"-73.861915588378906,40.768455505371094",1,30.5,0,0.5,6.26,0,0.3,37.56
44419,1,2/3/2016 13:42,2/3/2016 14:44,1,18.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99302673,40.71475983,"-73.993026733398437,40.714759826660156",2,52,0,0.5,0,0,0.3,52.8
44420,2,2/3/2016 13:42,2/3/2016 14:27,1,18.87,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97277069,40.62624741,"-73.972770690917969,40.626247406005859",2,54,0,0.5,0,0,0.3,54.8
44421,2,2/3/2016 13:42,2/3/2016 14:38,2,18.29,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98597717,40.75906754,"-73.985977172851562,40.759067535400391",1,52,0,0.5,14.58,5.54,0.3,72.92
44422,2,2/3/2016 13:43,2/3/2016 14:44,1,20.28,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9729538,40.78570938,"-73.972953796386719,40.785709381103516",1,52,0,0.5,14.58,5.54,0.3,72.92
44423,1,2/3/2016 13:44,2/3/2016 14:29,3,16.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.99139404,40.75048828,"-73.991394042968750,40.750488281250000",2,52,0,0.5,0,5.54,0.3,58.34
44424,1,2/3/2016 13:44,2/3/2016 14:25,4,16.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,Y,-73.98474884,40.74685287,"-73.984748840332031,40.746852874755859",2,52,0,0.5,0,5.54,0.3,58.34
44425,2,2/3/2016 13:44,2/3/2016 14:38,1,17.33,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9960022,40.7591095,"-73.996002197265625,40.759109497070313",1,52,0,0.5,11.67,5.54,0.3,70.01
44426,2,2/3/2016 13:44,2/3/2016 14:43,1,18.16,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98522186,40.76111221,"-73.985221862792969,40.761112213134766",2,52,0,0.5,0,5.54,0.3,58.34
44427,2,2/3/2016 13:45,2/3/2016 14:28,1,18.33,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96477509,40.76570511,"-73.964775085449219,40.765705108642578",1,52,0,0.5,8,5.54,0.3,66.34
44428,1,2/3/2016 13:45,2/3/2016 14:35,1,21.3,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00787354,40.70589828,"-74.007873535156250,40.705898284912109",1,52,0,0.5,11.65,5.54,0.3,69.99
44429,2,2/3/2016 13:45,2/3/2016 14:33,2,17.65,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98023987,40.75096893,"-73.980239868164062,40.750968933105469",1,52,0,0.5,11.67,5.54,0.3,70.01
44430,2,2/3/2016 13:45,2/3/2016 14:17,2,14.7,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.89714813,40.74308777,"-73.897148132324219,40.743087768554687",1,41.5,0,0.5,3,0,0.3,45.3
44431,2,2/3/2016 13:45,2/3/2016 14:33,1,17.85,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97252655,40.75671005,"-73.972526550292969,40.756710052490234",1,52,0,0.5,11.67,5.54,0.3,70.01
44432,2,2/3/2016 13:46,2/3/2016 14:23,1,17.62,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98431396,40.73614883,"-73.984313964843750,40.736148834228516",2,52,0,0.5,0,5.54,0.3,58.34
44433,1,2/3/2016 13:46,2/3/2016 14:39,1,17.8,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98891449,40.75683975,"-73.988914489746094,40.756839752197266",2,52,0,0.5,0,6,0.3,58.8
44434,2,2/3/2016 13:46,2/3/2016 14:55,3,18.71,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00341034,40.72410965,"-74.003410339355469,40.724109649658203",1,52,0,0.5,10.56,0,0.3,63.36
44435,1,2/3/2016 13:46,2/3/2016 14:51,1,18,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97799683,40.76477051,"-73.977996826171875,40.764770507812500",1,52,0,0.5,14.55,5.54,0.3,72.89
44436,1,2/3/2016 13:46,2/3/2016 14:36,1,17.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96167755,40.7563591,"-73.961677551269531,40.756359100341797",1,52,0,0.5,10.55,0,0.3,63.35
44437,2,2/3/2016 13:47,2/3/2016 14:27,1,16.69,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.98178864,40.74791336,"-73.981788635253906,40.747913360595703",2,52,0,0.5,0,5.54,0.3,58.34
44438,1,2/3/2016 13:47,2/3/2016 14:11,1,11.4,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.86990356,40.7259407,"-73.869903564453125,40.725940704345703",1,32,0,0.5,8.2,0,0.3,41
44439,2,2/3/2016 13:47,2/3/2016 13:47,1,0.02,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.78063965,40.64624786,"-73.780639648437500,40.646247863769531",2,2.5,0,0.5,0,0,0.3,3.3
44440,2,2/3/2016 13:47,2/3/2016 14:35,1,13.34,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.97808838,40.67031097,"-73.978088378906250,40.670310974121094",1,44,0,0.5,8.96,0,0.3,53.76
44441,1,2/3/2016 13:48,2/3/2016 14:29,1,20.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97052002,40.75282288,"-73.970520019531250,40.752822875976563",1,52,0,0.5,11.65,5.54,0.3,69.99
44442,1,2/3/2016 13:48,2/3/2016 14:32,1,17.1,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97840881,40.74892807,"-73.978408813476563,40.748928070068359",2,52,0,0.5,0,5.54,0.3,58.34
44443,2,2/3/2016 13:48,2/3/2016 14:30,1,20.22,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.9529953,40.76662064,"-73.952995300292969,40.766620635986328",1,52,0,0.5,11.67,5.54,0.3,70.01
44444,2,2/3/2016 13:48,2/3/2016 14:33,1,21.31,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00959778,40.70794678,"-74.009597778320313,40.707946777343750",2,52,0,0.5,0,5.54,0.3,58.34
44445,1,2/3/2016 13:48,2/3/2016 14:29,1,17.9,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.00096893,40.74636841,"-74.000968933105469,40.746368408203125",1,52,0,0.5,11.65,5.54,0.3,69.99
44446,2,2/3/2016 13:49,2/3/2016 14:37,1,17.08,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.97572327,40.7578392,"-73.975723266601563,40.757839202880859",1,52,0,0.5,11.67,5.54,0.3,70.01
44447,1,2/3/2016 13:49,2/3/2016 15:09,1,20.5,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-74.01358032,40.70933914,"-74.013580322265625,40.709339141845703",1,52,0,0.5,13.2,0,0.3,66
44448,1,2/3/2016 13:49,2/3/2016 14:27,1,11.6,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",1,N,-73.9511261,40.66465378,"-73.951126098632813,40.664653778076172",1,36.5,0,0.5,5,0,0.3,42.3
44449,2,2/3/2016 13:50,2/3/2016 14:35,1,17.85,-73.785924,40.645134,"-73.785924000000000,40.645134000000000",2,N,-73.96201324,40.75904846,"-73.962013244628906,40.759048461914063",1,52,0,0.5,11.67,5.54,0.3,70.01
